ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
4663;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3C;2024-10-06;151;114.3;71.85;5.74;81.94;60.46;70
4664;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-05-09;14;114.3;68.31;5.69;77.35;57.23;28
4665;1;Outono;Pasto A;Pasto;Braquiária;Setor_1A;2024-05-10;46;114.3;68.52;5.52;79.54;57.5;25
4666;2;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2024-05-26;102;114.3;68.41;5.64;78.75;57.51;28
4667;3;Primavera;Pasto C;Pasto;Panicum;Setor_3B;2024-10-12;147;114.3;71.88;5.72;82.56;60.18;69
4668;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-05-08;9;114.3;68.44;5.58;78.16;56.82;25
4669;1;Outono;Pasto B;Pasto;Mombaça;Setor_1A;2024-06-21;81;114.3;67.58;6.07;77.98;52.6;24
4670;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-05-20;29;114.3;68.56;5.58;78.73;56.56;24
4671;2;Primavera;Pasto C;Pasto;Braquiária;Setor_2C;2024-12-07;136;114.3;72.09;5.73;83.19;60.47;73
4672;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-02-04;88;114.3;77.54;5.78;90.82;66.85;118
4673;3;Verão;Pasto B;Pasto;Panicum;Setor_3B;2024-01-10;109;114.3;77.63;5.41;87.13;67.06;122
4674;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2024-04-13;83;114.3;68.41;5.57;77.49;56.76;25
4675;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-02-27;11;114.3;77.62;5.6;88.08;67.43;120
4676;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2024-03-13;89;114.3;77.64;5.9;88.66;66.34;118
4677;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2024-02-15;91;114.3;77.76;5.58;88.23;66.6;118
4678;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-05-14;4;114.3;68.36;5.5;78.67;56.76;22
4679;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-09-20;34;114.3;61.92;5.16;70.3;51.44;0
4680;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-10-10;30;114.3;71.78;5.52;81.38;60.64;72
4681;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-08-20;5;114.3;61.87;5.3;71.66;50.92;0
4682;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2C;2024-09-07;136;114.3;62.02;5.2;71.49;51.93;0
4683;2;Verão;Pasto C;Pasto;Panicum;Setor_2C;2024-02-11;136;114.3;77.33;5.69;87.33;66.38;118
4684;1;Outono;Pasto A;Pasto;Panicum;Setor_1B;2024-04-13;50;114.3;68.49;5.64;77.69;56.17;37
4685;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2024-02-10;60;114.3;77.51;5.76;88.5;65.35;121
4686;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2024-09-23;52;114.3;63.22;5.97;82.63;52.76;9
4687;3;Outono;Pasto A;Pasto;Panicum;Setor_3B;2024-06-16;73;114.3;68.5;5.8;77.6;56.96;32
4688;3;Outono;Pasto A;Pasto;Braquiária;Setor_3A;2024-06-26;68;114.3;63.44;5.99;76.59;51.96;4
4689;2;Verão;Pasto B;Pasto;Braquiária;Setor_2A;2024-01-11;92;114.3;77.8;5.7;87.38;66.91;119
4690;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2024-05-09;143;114.3;68.71;5.55;78.66;57.34;28
4691;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2024-05-12;130;114.3;68.43;5.67;79.01;58.35;26
4692;1;Outono;Pasto C;Pasto;Panicum;Setor_1B;2024-04-19;121;114.3;68.54;5.69;78.97;56.07;25
4693;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3A;2024-10-19;106;114.3;71.61;5.53;81.99;60.37;64
4694;3;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2024-03-06;149;114.3;77.51;5.8;87.79;66.43;117
4695;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-09-25;11;114.3;65.73;7.03;79.97;52.18;26
4696;1;Outono;Pasto C;Pasto;Panicum;Setor_1A;2024-06-01;117;114.3;68.52;5.66;78.09;55.2;28
4697;1;Verão;Pasto B;Pasto;Braquiária;Setor_1C;2024-03-15;89;114.3;77.57;5.85;88.66;66.34;120
4698;1;Outono;Pasto C;Pasto;Panicum;Setor_1A;2024-06-07;117;114.3;68.44;5.56;78.09;56.65;24
4699;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-11-26;25;114.3;71.72;5.69;84.5;60.79;71
4700;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2024-08-27;119;114.3;61.98;5.19;70.3;52.32;0
4701;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-09-03;22;114.3;61.95;5.08;70.45;52.23;0
4702;1;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_1C;2024-11-22;54;114.3;71.87;5.71;81.68;60.41;76
4703;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2A;2024-11-05;94;114.3;71.82;5.59;80.91;61.02;65
4704;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-03-10;28;114.3;77.55;5.6;88.05;66.91;120
4705;3;Verão;Pasto A;Pasto;Braquiária;Setor_3A;2024-01-09;70;114.3;77.68;5.57;87.21;65.79;120
4706;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-06-05;130;114.3;68.33;5.51;77.4;57.53;22
4707;2;Inverno;Pasto C;Pasto;Panicum;Setor_2B;2024-09-14;135;114.3;61.98;4.97;71.06;53.31;0
4708;3;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2024-11-03;104;114.3;71.9;5.81;81.62;61.14;74
4709;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2C;2024-05-20;138;114.3;68.6;5.65;78.15;58.12;30
4710;2;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2024-02-19;58;114.3;77.91;5.53;88.0;67.06;120
4711;3;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_3B;2024-05-18;110;114.3;68.53;5.48;78.48;56.63;27
4712;2;Outono;Pasto B;Pasto;Braquiária;Setor_2C;2024-06-28;103;114.3;61.86;4.99;69.84;51.9;0
4713;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2024-06-14;49;114.3;68.58;5.43;79.48;58.27;25
4714;2;Outono;Pasto A;Pasto;Panicum;Setor_2A;2024-06-02;58;114.3;68.47;5.63;77.92;55.47;28
4715;2;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2024-05-23;138;114.3;68.58;5.6;78.15;58.56;27
4716;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2024-06-20;117;114.3;68.56;5.59;78.23;56.78;28
4717;2;Outono;Pasto B;Pasto;Panicum;Setor_2C;2024-06-03;102;114.3;68.59;5.47;79.73;57.9;27
4718;3;Verão;Pasto C;Pasto;Braquiária;Setor_3C;2024-01-25;151;114.3;77.83;5.68;88.21;65.41;126
4719;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1C;2024-10-22;53;114.3;71.94;5.49;81.1;61.61;67
4720;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-03-12;32;114.3;77.61;5.74;88.11;66.4;117
4721;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3A;2024-10-21;71;114.3;71.85;5.62;81.99;60.89;72
4722;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2024-06-02;111;114.3;68.41;5.66;78.09;57.15;31
4723;2;Outono;Pasto C;Pasto;Mombaça;Setor_2B;2024-06-21;132;114.3;67.86;5.77;78.29;54.26;23
4724;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1A;2024-09-21;80;114.3;61.92;5.27;70.11;52.01;0
4725;1;Primavera;Pasto B;Pasto;Panicum;Setor_1A;2024-11-25;82;114.3;71.96;5.52;81.05;62.01;71
4726;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-11-26;15;114.3;71.96;5.67;81.63;59.95;70
4727;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2024-11-04;64;114.3;71.95;5.62;81.43;60.49;69
4728;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-10-04;5;114.3;71.91;5.67;81.96;59.71;73
4729;1;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2024-08-08;51;114.3;61.93;5.07;70.71;51.86;0
4730;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3B;2024-12-24;146;114.3;74.8;6.35;87.04;60.32;94
4731;3;Primavera;Pasto A;Pasto;Panicum;Setor_3B;2024-12-18;72;114.3;71.93;5.42;81.09;61.3;66
4732;3;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2024-03-23;74;114.3;74.15;7.14;86.63;58.01;85
4733;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1C;2024-09-08;89;114.3;61.92;5.1;70.27;52.36;0
4734;1;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2024-05-12;82;114.3;68.45;5.54;78.06;56.01;23
4735;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2024-11-15;64;114.3;71.83;5.79;81.2;61.04;74
4736;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2C;2024-09-19;103;114.3;61.95;5.09;71.67;52.33;0
4737;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-12-17;33;114.3;71.73;5.75;80.37;58.7;70
4738;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-01-12;1;114.3;77.65;5.71;88.07;65.86;120
4739;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2024-01-16;143;114.3;77.69;5.58;88.02;66.97;120
4740;2;Outono;Pasto B;Pasto;Panicum;Setor_2B;2024-04-10;98;114.3;68.42;5.53;78.03;58.0;22
4741;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-02-03;21;114.3;77.61;5.91;86.76;65.81;120
4742;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-10-27;20;114.3;71.78;5.57;81.29;59.68;71
4743;1;Verão;Pasto B;Pasto;Panicum;Setor_1A;2024-03-05;80;114.3;77.64;5.69;87.15;65.02;124
4744;2;Primavera;Pasto B;Pasto;Panicum;Setor_2A;2024-11-10;94;114.3;71.83;5.49;82.96;60.52;72
4745;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-05-15;1;114.3;68.53;5.66;77.47;55.63;26
4746;2;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_2A;2024-07-17;59;114.3;62.04;5.13;70.11;51.48;0
4747;3;Outono;Pasto B;Pasto;Mombaça;Setor_3C;2024-05-12;112;114.3;68.43;5.59;77.9;57.2;24
4748;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-02-04;32;114.3;77.57;5.76;87.23;65.05;119
4749;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-24;28;114.3;68.47;5.81;80.01;57.95;31
4750;2;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2024-03-15;61;114.3;77.84;5.44;86.76;67.56;125
4751;3;Outono;Pasto C;Pasto;Braquiária;Setor_3A;2024-05-03;142;114.3;68.52;5.69;76.91;56.58;32
4752;1;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2024-11-02;121;114.3;72.04;5.55;82.31;61.72;76
4753;2;Verão;Pasto B;Pasto;Mombaça;Setor_2B;2024-03-04;96;114.3;77.76;5.77;87.81;67.15;123
4754;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-01-28;4;114.3;77.69;5.83;88.74;65.86;129
4755;1;Outono;Pasto C;Pasto;Mombaça;Setor_1A;2024-05-21;116;114.3;68.47;5.64;77.92;58.19;26
4756;1;Inverno;Pasto C;Pasto;Panicum;Setor_1B;2024-07-22;121;114.3;61.89;5.18;72.67;52.17;0
4757;2;Verão;Pasto A;Pasto;Mombaça;Setor_2C;2024-01-24;65;114.3;77.48;5.7;87.59;66.85;115
4758;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-10-17;15;114.3;71.6;5.58;80.89;60.29;68
4759;3;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_3A;2024-10-18;107;114.3;72.08;5.59;83.5;60.8;75
4760;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-07-11;10;114.3;62.0;5.12;70.35;52.06;0
4761;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2024-06-14;112;114.3;68.51;5.52;77.88;56.78;32
4762;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1A;2024-11-08;119;114.3;71.83;5.42;81.57;61.84;69
4763;3;Outono;Pasto C;Pasto;Mombaça;Setor_3A;2024-05-21;141;114.3;68.41;5.54;78.72;57.77;28
4764;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2024-01-06;140;114.3;77.68;5.57;88.42;66.1;125
4765;2;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2024-12-22;57;114.3;73.29;6.03;87.51;60.75;82
4766;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-11-13;144;114.3;71.8;5.55;81.21;60.24;71
4767;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-01-24;30;114.3;77.66;5.74;89.1;64.71;124
4768;1;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_1B;2024-06-07;86;114.3;68.66;5.6;78.74;57.76;28
4769;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-02-19;27;114.3;77.47;5.79;88.04;65.04;122
4770;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2024-08-13;111;114.3;61.88;5.18;70.69;51.5;0
4771;3;Verão;Pasto B;Pasto;Braquiária;Setor_3A;2024-01-23;106;114.3;77.64;5.63;87.71;65.58;118
4772;3;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2024-04-07;141;114.3;68.44;5.58;78.91;55.37;22
4773;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-02-25;31;114.3;77.64;5.52;87.93;67.5;122
4774;3;Outono;Pasto B;Pasto;Mombaça;Setor_3A;2024-06-26;107;114.3;63.67;5.85;76.94;53.74;7
4775;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-04-19;32;114.3;68.36;5.49;78.37;56.9;23
4776;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2B;2024-04-26;61;114.3;68.41;5.56;78.48;58.1;22
4777;3;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_3B;2024-09-06;75;114.3;61.9;5.13;71.01;52.53;0
4778;2;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2024-08-11;96;114.3;62.1;5.1;70.6;52.58;0
4779;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3B;2024-10-15;72;114.3;72.09;5.42;82.44;62.01;73
4780;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-10-09;9;114.3;72.07;5.75;81.94;61.67;71
4781;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3C;2024-09-28;150;114.3;69.42;6.97;81.53;52.51;57
4782;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2C;2024-05-17;136;114.3;68.44;5.5;78.11;56.33;21
4783;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2C;2024-09-11;103;114.3;61.97;5.04;70.48;52.01;0
4784;2;Verão;Pasto B;Pasto;Mombaça;Setor_2C;2024-03-13;102;114.3;77.58;5.6;87.82;67.52;122
4785;1;Outono;Pasto C;Pasto;Panicum;Setor_1B;2024-06-13;121;114.3;68.44;5.58;78.69;58.29;26
4786;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2024-12-04;142;114.3;71.73;5.67;81.4;59.86;71
4787;2;Primavera;Pasto C;Pasto;Braquiária;Setor_2A;2024-11-12;131;114.3;71.86;5.67;82.17;60.24;72
4788;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-02-20;29;114.3;77.81;5.4;86.61;65.31;123
4789;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2024-07-27;129;114.3;62.06;5.13;70.33;51.96;0
4790;2;Verão;Pasto B;Pasto;Panicum;Setor_2A;2024-03-23;93;114.3;74.14;7.3;87.31;57.49;80
4791;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-05-20;9;114.3;68.45;5.73;77.85;56.24;33
4792;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-09-03;12;114.3;62.1;4.99;71.3;52.27;0
4793;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3C;2024-09-05;78;114.3;61.76;5.25;70.47;51.35;0
4794;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3A;2024-11-04;142;114.3;71.88;5.64;82.45;60.62;70
4795;2;Inverno;Pasto B;Pasto;Panicum;Setor_2C;2024-07-10;103;114.3;61.89;5.0;70.51;52.06;0
4796;1;Outono;Pasto B;Pasto;Braquiária;Setor_1B;2024-04-06;84;114.3;68.24;5.75;79.19;56.84;27
4797;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-23;28;114.3;68.51;5.75;80.01;57.95;30
4798;2;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_2A;2024-07-17;92;114.3;62.09;5.11;70.37;52.74;0
4799;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2024-05-14;64;114.3;68.49;5.45;77.32;58.02;23
4800;3;Verão;Pasto B;Pasto;Braquiária;Setor_3B;2024-03-05;108;114.3;77.49;5.84;89.7;66.46;120
4801;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-06-13;34;114.3;68.45;5.54;77.71;57.98;31
4802;2;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_2C;2024-11-06;101;114.3;71.93;5.45;80.76;60.79;73
4803;1;Outono;Pasto B;Pasto;Braquiária;Setor_1A;2024-05-21;81;114.3;68.61;5.64;79.95;58.22;25
4804;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2024-03-23;142;114.3;74.34;7.07;87.16;58.88;86
4805;1;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2024-06-06;89;114.3;68.63;5.56;79.07;57.03;25
4806;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3A;2024-06-06;71;114.3;68.57;5.42;77.81;58.06;24
4807;2;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_2A;2024-11-10;59;114.3;71.76;5.56;81.02;59.14;75
4808;1;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2024-07-06;82;114.3;62.01;5.17;70.26;51.02;0
4809;1;Outono;Pasto C;Pasto;Panicum;Setor_1C;2024-05-27;126;114.3;68.48;5.55;79.6;57.2;25
4810;1;Verão;Pasto A;Pasto;Mombaça;Setor_1A;2024-02-20;47;114.3;77.54;5.63;87.05;65.44;124
4811;2;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_2C;2024-04-28;64;114.3;68.3;5.66;77.52;57.13;23
4812;2;Inverno;Pasto A;Pasto;Panicum;Setor_2A;2024-08-01;59;114.3;61.98;5.15;70.61;52.23;0
4813;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-05-05;31;114.3;68.62;5.45;78.07;57.61;28
4814;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-01-27;15;114.3;77.63;5.72;87.79;65.92;117
4815;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2024-02-18;54;114.3;77.86;5.58;87.91;67.4;125
4816;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2024-09-21;143;114.3;61.98;5.07;70.67;52.75;0
4817;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2024-02-14;127;114.3;77.62;5.69;87.8;65.66;122
4818;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2024-09-16;112;114.3;62.14;4.91;70.13;52.61;0
4819;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2024-02-23;140;114.3;77.33;5.6;88.54;66.69;118
4820;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-05-16;35;114.3;68.31;5.57;78.35;56.55;23
4821;1;Outono;Pasto A;Pasto;Panicum;Setor_1A;2024-04-03;45;114.3;68.54;5.57;78.59;56.19;26
4822;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2B;2024-09-01;132;114.3;62.0;5.09;70.1;52.09;0
4823;2;Verão;Pasto A;Pasto;Braquiária;Setor_2C;2024-01-10;64;114.3;77.64;5.96;87.65;66.3;114
4824;1;Outono;Pasto B;Pasto;Mombaça;Setor_1C;2024-04-09;89;114.3;68.25;5.6;77.4;57.04;23
4825;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-10-18;21;114.3;71.94;5.59;82.19;58.71;71
4826;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-11-06;11;114.3;72.06;5.66;83.35;60.8;73
4827;1;Verão;Pasto B;Pasto;Braquiária;Setor_1B;2024-02-19;85;114.3;77.49;5.77;87.92;66.63;115
4828;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2024-03-25;60;114.3;71.86;7.15;87.06;58.3;60
4829;3;Primavera;Pasto C;Pasto;Panicum;Setor_3A;2024-11-18;142;114.3;71.82;5.59;81.25;61.63;74
4830;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3C;2024-09-04;149;114.3;62.06;5.13;70.28;52.61;0
4831;1;Verão;Pasto B;Pasto;Panicum;Setor_1C;2024-03-04;89;114.3;77.6;5.67;87.59;67.08;118
4832;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2024-05-25;48;114.3;68.5;5.59;78.44;58.23;25
4833;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-09-27;13;114.3;68.14;7.13;81.07;53.7;45
4834;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2B;2024-08-18;63;114.3;61.91;5.09;70.34;51.92;0
4835;1;Primavera;Pasto C;Pasto;Panicum;Setor_1B;2024-10-25;122;114.3;71.82;5.65;81.39;60.67;75
4836;1;Outono;Pasto B;Pasto;Braquiária;Setor_1A;2024-06-15;82;114.3;68.62;5.59;79.88;58.06;28
4837;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2024-09-07;90;114.3;61.99;5.15;70.85;48.81;0
4838;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1C;2024-11-04;52;114.3;72.02;5.58;83.02;61.45;76
4839;3;Inverno;Pasto B;Pasto;Panicum;Setor_3B;2024-09-27;110;114.3;68.09;7.25;82.05;51.44;42
4840;3;Primavera;Pasto C;Pasto;Panicum;Setor_3B;2024-12-25;147;114.3;75.39;6.43;87.82;62.1;104
4841;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-10-10;7;114.3;71.74;5.5;80.19;59.87;72
4842;3;Verão;Pasto B;Pasto;Braquiária;Setor_3A;2024-01-15;104;114.3;77.61;5.84;88.96;66.38;120
4843;1;Verão;Pasto B;Pasto;Braquiária;Setor_1A;2024-02-12;81;114.3;77.74;5.86;87.77;66.67;122
4844;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2024-07-15;121;114.3;62.0;5.02;70.51;51.9;0
4845;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-04-25;34;114.3;68.52;5.55;78.65;57.2;26
4846;1;Verão;Pasto A;Pasto;Braquiária;Setor_1C;2024-01-07;53;114.3;77.7;5.66;87.33;65.54;120
4847;1;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_1A;2024-06-19;44;114.3;68.74;5.5;77.86;58.41;27
4848;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2024-12-12;80;114.3;71.84;5.6;80.72;60.03;74
4849;2;Outono;Pasto C;Pasto;Panicum;Setor_2C;2024-06-20;139;114.3;68.62;5.65;80.03;58.34;33
4850;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-09-14;4;114.3;62.04;5.05;70.1;52.46;0
4851;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-07-20;23;114.3;61.92;5.01;70.29;51.9;0
4852;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2024-07-26;73;114.3;61.94;5.06;70.25;52.06;0
4853;1;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2024-04-27;80;114.3;68.43;5.74;77.88;55.27;27
4854;3;Inverno;Pasto B;Pasto;Panicum;Setor_3B;2024-07-26;109;114.3;62.05;5.04;70.58;51.77;0
4855;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2024-04-19;107;114.3;68.48;5.55;78.35;57.55;22
4856;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2024-05-18;107;114.3;68.34;5.44;79.16;56.62;20
4857;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-11-20;7;114.3;71.83;5.56;81.37;61.35;72
4858;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-09-06;30;114.3;61.77;5.16;70.05;52.4;0
4859;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3A;2024-11-23;71;114.3;71.93;5.59;81.37;61.53;74
4860;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-05-10;121;114.3;68.57;5.56;78.1;57.69;26
4861;3;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2024-12-09;148;114.3;71.77;5.52;81.75;60.1;70
4862;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-03-22;10;114.3;75.24;6.89;87.91;56.22;95
4863;3;Outono;Pasto C;Pasto;Panicum;Setor_3B;2024-04-05;147;114.3;68.43;5.66;78.08;58.0;25
4864;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3C;2024-08-02;150;114.3;61.94;5.24;70.99;51.89;0
4865;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-08-28;24;114.3;61.95;5.21;70.55;50.98;0
4866;3;Primavera;Pasto C;Pasto;Panicum;Setor_3C;2024-12-05;150;114.3;71.86;5.63;81.59;60.06;72
4867;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3A;2024-12-28;104;114.3;77.71;5.62;88.11;63.61;119
4868;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-04-08;12;114.3;68.43;5.61;77.72;57.59;26
4869;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2024-04-23;102;114.3;68.37;5.57;77.83;57.18;21
4870;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2024-08-27;51;114.3;62.07;5.18;71.18;51.34;0
4871;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-04-25;23;114.3;68.57;5.65;78.8;55.49;29
4872;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1A;2024-03-13;46;114.3;77.76;5.79;87.59;64.52;127
