ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
4739;3;1;8;1;2;8;20240116;143;114.3;77.69;5.58;88.02;1.621202184985842;120
4740;2;2;7;1;2;7;20240410;98;114.3;68.42;5.53;78.03;-0.12954768310436923;22
4741;2;1;1;4;1;6;20240203;21;114.3;77.61;5.91;86.76;1.3947952901157596;120
4742;2;4;1;4;1;7;20241027;20;114.3;71.78;5.57;81.29;0.19835195774195796;71
4743;1;1;7;1;2;1;20240305;80;114.3;77.64;5.69;87.15;1.240604387574926;124
4744;2;4;7;1;2;5;20241110;94;114.3;71.83;5.49;82.96;0.36230177816512227;72
4745;1;2;1;4;1;1;20240515;1;114.3;68.53;5.66;77.47;-0.5921203907268661;26
4746;2;3;6;2;4;5;20240717;59;114.3;62.04;5.13;70.11;-1.4021105749603542;0
4747;3;2;7;1;4;9;20240512;112;114.3;68.43;5.59;77.9;-0.28569036922166735;24
4748;3;1;1;4;1;4;20240204;32;114.3;77.57;5.76;87.23;1.246459738304325;119
4749;3;2;1;4;1;8;20240524;28;114.3;68.47;5.81;80.01;-0.13930660098669984;31
4750;2;1;6;2;4;7;20240315;61;114.3;77.84;5.44;86.76;1.7363574159973505;125
4751;3;2;8;1;3;8;20240503;142;114.3;68.52;5.69;76.91;-0.40670095096257475;32
4752;1;4;8;2;4;3;20241102;121;114.3;72.04;5.55;82.31;0.5965158073410695;76
4753;2;1;7;1;4;7;20240304;96;114.3;77.76;5.77;87.81;1.6563342893622357;123
4754;1;1;1;4;1;1;20240128;4;114.3;77.69;5.83;88.74;1.4045542079980902;129
4755;1;2;8;1;4;1;20240521;116;114.3;68.47;5.64;77.92;-0.09246379515151124;26
4756;1;3;8;1;2;3;20240722;121;114.3;61.89;5.18;72.67;-1.267437508184183;0
4757;2;1;6;1;4;6;20240124;65;114.3;77.48;5.7;87.59;1.5977807820682464;115
4758;2;4;1;4;1;5;20241017;15;114.3;71.6;5.58;80.89;0.3174107559063981;68
4759;3;4;7;2;3;8;20241018;107;114.3;72.08;5.59;83.5;0.4169517183061756;75
4760;1;3;1;4;1;2;20240711;10;114.3;62.0;5.12;70.35;-1.2889071275253114;0
4761;3;2;7;1;2;9;20240614;112;114.3;68.51;5.52;77.88;-0.3676652794332495;32
4762;1;4;8;1;3;1;20241108;119;114.3;71.83;5.42;81.57;0.6199372102586651;69
4763;3;2;8;1;4;8;20240521;141;114.3;68.41;5.54;78.72;-0.17443870536309197;28
4764;3;1;8;1;2;8;20240106;140;114.3;77.68;5.57;88.42;1.4513970138332788;125
4765;2;4;6;2;3;5;20241222;57;114.3;73.29;6.03;87.51;0.407192800423845;82
4766;3;4;8;2;4;4;20241113;144;114.3;71.8;5.55;81.21;0.3076518380240675;71
4767;3;1;1;4;1;4;20240124;30;114.3;77.66;5.74;89.1;1.1800990967044722;124
4768;1;2;7;2;3;3;20240607;86;114.3;68.66;5.6;78.74;-0.17639048893955922;28
4769;3;1;1;4;1;8;20240219;27;114.3;77.47;5.79;88.04;1.2445079547278604;122
4770;3;3;7;1;3;4;20240813;111;114.3;61.88;5.18;70.69;-1.3982070078074211;0
4771;3;1;7;1;3;8;20240123;106;114.3;77.64;5.63;87.71;1.3499042678570354;118
4772;3;2;8;2;4;8;20240407;141;114.3;68.44;5.58;78.91;-0.6428667637149892;22
4773;3;1;1;4;1;4;20240225;31;114.3;77.64;5.52;87.93;1.7246467145385527;122
4774;3;2;7;1;4;8;20240626;107;114.3;63.67;5.85;76.94;-0.9610074866789843;7
4775;3;2;1;4;1;4;20240419;32;114.3;68.36;5.49;78.37;-0.3442438765156552;23
4776;2;2;6;2;3;7;20240426;61;114.3;68.41;5.56;78.48;-0.11002984733970661;22
4777;3;3;6;2;2;4;20240906;75;114.3;61.9;5.13;71.01;-1.1971732994313988;0
4778;2;3;7;2;2;7;20240811;96;114.3;62.1;5.1;70.6;-1.187414381549068;0
4779;3;4;6;1;4;4;20241015;72;114.3;72.09;5.42;82.44;0.65311753105859;73
4780;1;4;1;4;1;2;20241009;9;114.3;72.07;5.75;81.94;0.5867568894587388;71
4781;3;3;8;1;4;9;20240928;150;114.3;69.42;6.97;81.53;-1.2010768665843319;57
4782;2;2;8;2;4;6;20240517;136;114.3;68.44;5.5;78.11;-0.45549554037423057;21
4783;2;3;7;1;4;6;20240911;103;114.3;61.97;5.04;70.48;-1.2986660454076435;0
4784;2;1;7;1;4;6;20240313;102;114.3;77.58;5.6;87.82;1.7285502816914844;122
4785;1;2;8;1;2;3;20240613;121;114.3;68.44;5.58;78.69;-0.07294595938684861;26
4786;3;4;8;2;4;8;20241204;142;114.3;71.73;5.67;81.4;0.2334840621183501;71
4787;2;4;8;1;3;5;20241112;131;114.3;71.86;5.67;82.17;0.3076518380240675;72
4788;3;1;1;4;1;4;20240220;29;114.3;77.81;5.4;86.61;1.297206111292448;123
4789;2;3;8;1;3;5;20240727;129;114.3;62.06;5.13;70.33;-1.308424963289974;0
4790;2;1;7;1;2;5;20240323;93;114.3;74.14;7.3;87.31;-0.22908864550414676;80
4791;1;2;1;4;1;2;20240520;9;114.3;68.45;5.73;77.85;-0.4730615925624259;33
4792;1;3;1;4;1;2;20240903;12;114.3;62.1;4.99;71.3;-1.2479196724195205;0
4793;3;3;6;1;3;9;20240905;78;114.3;61.76;5.25;70.47;-1.4274837614544142;0
4794;3;4;8;2;2;8;20241104;142;114.3;71.88;5.64;82.45;0.3818196139297835;70
4795;2;3;7;1;2;6;20240710;103;114.3;61.89;5.0;70.51;-1.2889071275253114;0
4796;1;2;7;1;3;3;20240406;84;114.3;68.24;5.75;79.19;-0.3559545779744516;27
4797;3;2;1;4;1;8;20240523;28;114.3;68.51;5.75;80.01;-0.13930660098669984;30
4798;2;3;7;2;4;5;20240717;92;114.3;62.09;5.11;70.37;-1.1561858443256077;0
4799;2;2;6;2;3;6;20240514;64;114.3;68.49;5.45;77.32;-0.12564411595143615;23
4800;3;1;7;1;3;4;20240305;108;114.3;77.49;5.84;89.7;1.521661222586063;120
4801;3;2;1;4;1;9;20240613;34;114.3;68.45;5.54;77.71;-0.1334512502573023;31
4802;2;4;7;2;2;6;20241106;101;114.3;71.93;5.45;80.76;0.41499993472970975;73
4803;1;2;7;1;3;1;20240521;81;114.3;68.61;5.64;79.95;-0.08660844442211231;25
4804;3;1;8;1;2;8;20240323;142;114.3;74.34;7.07;87.16;0.04220927162465983;86
4805;1;2;7;2;4;2;20240606;89;114.3;68.63;5.56;79.07;-0.3188706900215937;25
4806;3;2;6;2;4;8;20240606;71;114.3;68.57;5.42;77.81;-0.11783698164557138;24
4807;2;4;6;2;4;5;20241110;59;114.3;71.76;5.56;81.02;0.09295564461278151;75
4808;1;3;7;2;3;1;20240706;82;114.3;62.01;5.17;70.26;-1.4918926194777997;0
4809;1;2;8;1;2;2;20240527;126;114.3;68.48;5.55;79.6;-0.28569036922166735;25
4810;1;1;6;1;4;1;20240220;47;114.3;77.54;5.63;87.05;1.322579297786508;124
4811;2;2;6;2;2;6;20240428;64;114.3;68.3;5.66;77.52;-0.29935285425693103;23
4812;2;3;6;1;2;5;20240801;59;114.3;61.98;5.15;70.61;-1.2557268067253866;0
4813;3;2;1;4;1;4;20240505;31;114.3;68.62;5.45;78.07;-0.20566724258655245;28
4814;2;1;1;4;1;5;20240127;15;114.3;77.63;5.72;87.79;1.416264909456888;117
4815;1;1;6;2;4;2;20240218;54;114.3;77.86;5.58;87.91;1.7051288787738914;125
4816;3;3;8;2;4;8;20240921;143;114.3;61.98;5.07;70.67;-1.154234060749142;0
4817;1;1;8;2;2;2;20240214;127;114.3;77.62;5.69;87.8;1.365518536468765;122
4818;3;3;7;1;4;9;20240916;112;114.3;62.14;4.91;70.13;-1.1815590308196693;0
4819;3;1;8;1;2;8;20240223;140;114.3;77.33;5.6;88.54;1.5665522448447873;118
4820;3;2;1;4;1;9;20240516;35;114.3;68.31;5.57;78.35;-0.41255630169197366;23
4821;1;2;6;1;2;1;20240403;45;114.3;68.54;5.57;78.59;-0.48282051044475793;26
4822;2;3;8;1;4;7;20240901;132;114.3;62.0;5.09;70.1;-1.2830517767959126;0
4823;2;1;6;1;3;6;20240110;64;114.3;77.64;5.96;87.65;1.490432685362604;114
4824;1;2;7;1;4;2;20240409;89;114.3;68.25;5.6;77.4;-0.3169189064451278;23
4825;2;4;1;4;1;6;20241018;21;114.3;71.94;5.59;82.19;0.009028950824733527;71
4826;1;4;1;4;1;2;20241106;11;114.3;72.06;5.66;83.35;0.4169517183061756;73
4827;1;1;7;1;3;3;20240219;85;114.3;77.49;5.77;87.92;1.5548415433859895;115
4828;2;1;6;1;2;7;20240325;60;114.3;71.86;7.15;87.06;-0.07099417581038277;60
4829;3;4;8;1;2;8;20241118;142;114.3;71.82;5.59;81.25;0.5789497551528741;74
4830;3;3;8;1;3;9;20240904;149;114.3;62.06;5.13;70.28;-1.1815590308196693;0
4831;1;1;7;1;2;2;20240304;89;114.3;77.6;5.67;87.59;1.6426718043269706;118
4832;1;2;6;2;3;3;20240525;48;114.3;68.5;5.59;78.44;-0.08465666084564646;25
4833;2;3;1;4;1;5;20240927;13;114.3;68.14;7.13;81.07;-0.968814620984849;45
4834;2;3;6;1;3;7;20240818;63;114.3;61.91;5.09;70.34;-1.3162320975958388;0
4835;1;4;8;1;2;3;20241025;122;114.3;71.82;5.65;81.39;0.3915785318121155;75
4836;1;2;7;1;3;1;20240615;82;114.3;68.62;5.59;79.88;-0.11783698164557138;28
4837;1;3;7;2;4;2;20240907;90;114.3;61.99;5.15;70.85;-1.9232367898768374;0
4838;1;4;6;1;4;2;20241104;52;114.3;72.02;5.58;83.02;0.5438176507764819;76
4839;3;3;7;1;2;4;20240927;110;114.3;68.09;7.25;82.05;-1.409917709266219;42
4840;3;4;8;1;2;4;20241225;147;114.3;75.39;6.43;87.82;0.6706835832467868;104
4841;1;4;1;4;1;3;20241010;7;114.3;71.74;5.5;80.19;0.23543584569481596;72
4842;3;1;7;1;3;8;20240115;104;114.3;77.61;5.84;88.96;1.5060469539743335;120
4843;1;1;7;1;3;1;20240212;81;114.3;77.74;5.86;87.77;1.5626486776918556;122
4844;1;3;8;1;3;3;20240715;121;114.3;62.0;5.02;70.51;-1.320135664748772;0
4845;3;2;1;4;1;9;20240425;34;114.3;68.52;5.55;78.65;-0.28569036922166735;26
4846;1;1;6;1;3;2;20240107;53;114.3;77.7;5.66;87.33;1.3420971335511722;120
4847;1;2;6;2;4;1;20240619;44;114.3;68.74;5.5;77.86;-0.04952455646925431;27
4848;1;4;7;2;4;1;20241212;80;114.3;71.84;5.6;80.72;0.26666438291827643;74
4849;2;2;8;1;2;6;20240620;139;114.3;68.62;5.65;80.03;-0.06318704150451662;33
4850;1;3;1;4;1;1;20240914;4;114.3;62.04;5.05;70.1;-1.2108357844666624;0
4851;2;3;1;4;1;6;20240720;23;114.3;61.92;5.01;70.29;-1.320135664748772;0
4852;3;3;6;1;3;4;20240726;73;114.3;61.94;5.06;70.25;-1.2889071275253114;0
4853;1;2;7;2;3;1;20240427;80;114.3;68.43;5.74;77.88;-0.6623845994796503;27
4854;3;3;7;1;2;4;20240726;109;114.3;62.05;5.04;70.58;-1.3455088512428321;0
4855;3;2;7;1;3;8;20240419;107;114.3;68.48;5.55;78.35;-0.2173779440453503;22
4856;3;2;7;1;3;8;20240518;107;114.3;68.34;5.44;79.16;-0.39889381665671;20
4857;1;4;1;4;1;3;20241120;7;114.3;71.83;5.56;81.37;0.5242998150118193;72
4858;3;3;1;4;1;4;20240906;30;114.3;61.77;5.16;70.05;-1.2225464859254602;0
4859;3;4;6;1;3;8;20241123;71;114.3;71.93;5.59;81.37;0.5594319193882115;74
4860;1;2;8;2;3;3;20240510;121;114.3;68.57;5.56;78.1;-0.1900529739748229;26
4861;3;4;8;2;3;9;20241209;148;114.3;71.77;5.52;81.75;0.2803268679535401;70
4862;1;1;1;4;1;2;20240322;10;114.3;75.24;6.89;87.91;-0.476965159715359;95
4863;3;2;8;1;2;4;20240405;147;114.3;68.43;5.66;78.08;-0.12954768310436923;25
4864;3;3;8;1;3;9;20240802;150;114.3;61.94;5.24;70.99;-1.3220874483252378;0
4865;2;3;1;4;1;6;20240828;24;114.3;61.95;5.21;70.55;-1.4996997537836658;0
4866;3;4;8;1;2;9;20241205;150;114.3;71.86;5.63;81.59;0.27251973364767534;72
4867;3;4;7;1;3;8;20241228;104;114.3;77.71;5.62;88.11;0.9654029032931877;119
4868;1;2;1;4;1;2;20240408;12;114.3;68.43;5.61;77.72;-0.20957080973948414;26
4869;2;2;7;1;4;6;20240423;102;114.3;68.37;5.57;77.83;-0.28959393637460046;21
4870;1;3;6;1;4;3;20240827;51;114.3;62.07;5.18;71.18;-1.4294355450308802;0
4871;2;2;1;4;1;6;20240425;23;114.3;68.57;5.65;78.8;-0.6194453607973934;29
4872;1;1;6;2;4;1;20240313;46;114.3;77.76;5.79;87.59;1.1430152087516143;127
4873;2;3;1;4;1;5;20240805;16;114.3;61.95;5.11;71.29;-1.4235801943014825;0
4874;1;4;6;1;4;3;20241221;50;114.3;72.57;5.83;84.99;0.5086855464000898;75
4875;2;4;8;1;2;5;20241121;130;114.3;71.92;5.66;81.37;-0.03391028785752339;73
4876;3;1;6;2;2;8;20240213;70;114.3;77.56;5.61;87.65;1.2074240667749996;117
4877;3;4;8;2;3;9;20241103;151;114.3;71.79;5.48;82.69;0.16126806978909997;74
4878;3;1;8;1;4;9;20240326;148;114.3;70.73;6.84;86.06;-0.08856022799857816;54
4879;1;4;1;4;1;1;20241013;3;114.3;71.93;5.56;80.86;0.5516247850823467;72
4880;1;2;8;1;2;3;20240624;120;114.3;65.31;6.13;78.51;-0.8985504122320648;14
4881;1;4;1;4;1;3;20241123;6;114.3;71.95;5.55;82.44;0.5360105164706157;70
4882;3;2;1;4;1;9;20240515;34;114.3;68.52;5.45;77.27;-0.4008456002331758;23
4883;3;2;7;1;3;8;20240511;107;114.3;68.37;5.61;78.76;-0.3676652794332495;27
4884;1;3;7;1;3;2;20240901;90;114.3;61.91;5.09;70.46;-1.273292858913582;0
4885;3;4;7;1;2;4;20241203;110;114.3;71.73;5.61;81.85;-0.05147634004572016;73
4886;1;4;8;2;4;1;20241215;116;114.3;71.9;5.6;82.8;0.42671063618850763;74
4887;1;3;8;1;3;2;20240922;126;114.3;61.93;4.93;70.17;-1.2537750231489193;0
4888;2;4;7;1;4;6;20241212;100;114.3;71.75;5.54;81.32;0.5633354865411432;71
4889;1;3;1;4;1;3;20240726;5;114.3;61.93;4.99;70.26;-1.2030286501607976;0
4890;2;1;7;1;4;6;20240313;102;114.3;77.58;5.6;87.82;1.7285502816914844;122
4891;2;2;6;1;4;7;20240414;63;114.3;68.49;5.47;77.97;-0.0046335342105301635;28
4892;1;3;7;2;3;3;20240716;84;114.3;62.05;5.18;70.53;-1.3455088512428321;0
4893;3;4;1;4;1;8;20241111;27;114.3;71.85;5.43;81.6;0.5125891135530215;66
4894;3;2;6;2;4;8;20240511;70;114.3;68.4;5.84;77.85;-0.18810119039835568;31
4895;3;2;1;4;1;9;20240619;35;114.3;68.48;5.58;78.68;-0.48867586117415684;26
4896;2;4;8;1;3;7;20241019;135;114.3;71.74;5.61;80.72;0.407192800423845;75
4897;2;2;6;1;4;7;20240526;60;114.3;68.36;5.63;80.0;-0.3305813914803915;25
4898;2;2;8;1;3;5;20240522;130;114.3;68.6;5.64;77.94;-0.16663157105722723;28
4899;2;3;1;4;1;5;20240702;16;114.3;61.96;5.09;69.79;-1.1639929786314724;0
4900;2;1;7;1;4;7;20240121;97;114.3;77.49;5.75;87.59;1.2835436262571829;121
4901;3;2;1;4;1;8;20240501;26;114.3;68.56;5.43;78.0;-0.09831914588091015;26
4902;1;2;8;1;2;2;20240428;125;114.3;68.56;5.38;77.23;-0.01244066851639493;24
4903;1;2;6;1;4;3;20240415;50;114.3;68.51;5.51;77.69;-0.48672407759768965;33
4904;3;3;6;1;4;8;20240801;68;114.3;62.04;4.98;70.3;-1.2576785903018524;0
4905;2;2;8;1;3;6;20240507;139;114.3;68.4;5.34;77.74;-0.22908864550414676;22
4906;2;2;7;1;3;7;20240605;99;114.3;68.48;5.37;78.53;-0.1510173024454977;28
4907;1;3;7;1;4;2;20240910;90;114.3;61.99;5.19;70.85;-1.9232367898768374;0
4908;2;2;7;1;2;6;20240428;100;114.3;68.41;5.41;78.52;0.07148602527165306;22
4909;3;2;6;1;2;4;20240503;73;114.3;68.41;5.61;78.11;-0.4047491673861075;27
4910;1;2;7;1;3;2;20240612;89;114.3;68.52;5.51;79.13;-0.3188706900215937;22
4911;2;1;7;2;2;5;20240203;94;114.3;77.7;5.76;87.14;1.4806737674802735;121
4912;1;1;8;1;4;1;20240222;116;114.3;77.56;5.81;88.08;1.4943362525155357;118
4913;1;3;6;1;3;1;20240906;45;114.3;61.94;5.14;71.04;-1.4548087315249416;0
4914;3;1;1;4;1;9;20240113;35;114.3;77.61;5.62;86.9;1.5567933269624568;123
4915;1;2;6;1;4;1;20240610;45;114.3;68.46;5.43;78.79;-0.17639048893955922;20
4916;3;4;1;4;1;9;20241223;34;114.3;73.92;6.13;86.96;0.5106373299765556;92
4917;3;3;6;1;3;8;20240714;69;114.3;61.93;5.02;70.87;-1.2205947023489945;0
4918;3;3;8;1;3;4;20240903;147;114.3;61.99;5.11;70.15;-1.3845445227721573;0
4919;1;1;1;4;1;2;20240304;12;114.3;77.7;5.71;88.17;1.334289999245306;125
4920;2;4;1;4;1;6;20241007;22;114.3;71.85;5.59;81.15;0.65311753105859;71
4921;2;2;8;1;3;5;20240503;128;114.3;68.57;5.56;78.66;-0.21347437689241722;27
4922;1;4;8;2;3;3;20241019;122;114.3;71.87;5.82;81.39;0.360349994588655;67
4923;3;3;1;4;1;8;20240717;28;114.3;62.11;4.94;71.22;-1.2557268067253866;0
4924;1;1;7;1;2;1;20240315;82;114.3;77.64;5.78;87.14;1.504095170397869;118
4925;2;4;1;4;1;7;20241001;17;114.3;71.73;5.52;81.95;0.13589488329503843;71
4926;3;1;8;1;4;4;20240311;147;114.3;77.49;5.62;87.97;1.6465753714799023;121
4927;1;4;6;1;4;1;20241028;46;114.3;72.03;5.38;81.0;0.407192800423845;71
4928;1;4;1;4;1;3;20241123;8;114.3;71.82;5.65;81.11;0.40133744969444607;71
4929;3;2;8;1;4;8;20240416;141;114.3;68.55;5.56;78.4;-0.44964018964483166;30
4930;1;3;6;1;3;2;20240708;55;114.3;61.78;5.08;70.47;-1.2498714559959876;0
4931;1;1;1;4;1;1;20240203;1;114.3;77.52;5.72;87.15;1.3752774543510957;121
4932;2;1;1;4;1;6;20240326;24;114.3;70.79;6.91;87.56;-0.17639048893955922;50
4933;2;4;7;2;2;5;20241004;95;114.3;71.75;5.83;81.49;0.06563067454225413;71
4934;2;1;1;4;1;7;20240212;17;114.3;77.6;5.8;88.27;1.390891722962828;120
4935;1;3;1;4;1;2;20240805;10;114.3;61.87;5.21;70.19;-1.7143959471949504;0
4936;2;2;8;1;4;7;20240525;134;114.3;68.3;5.57;78.17;-0.2642207498805389;26
4937;2;1;1;4;1;6;20240121;21;114.3;77.69;5.63;87.67;1.2035204996220679;119
4938;1;2;8;2;2;2;20240605;127;114.3;68.63;5.72;80.34;-0.21152259331595136;32
4939;3;3;1;4;1;8;20240717;26;114.3;62.04;5.15;70.71;-1.2420643216901228;0
4940;3;4;1;4;1;8;20241201;27;114.3;71.78;5.5;80.59;0.33497680809459485;69
4941;1;2;7;2;3;1;20240621;81;114.3;67.58;6.07;77.98;-1.183510814396135;24
4942;2;2;7;1;4;5;20240415;93;114.3;68.46;5.63;78.14;-0.5277115327034807;25
4943;1;3;6;1;2;3;20240824;49;114.3;62.12;4.98;70.3;-1.2225464859254602;0
4944;1;3;8;1;3;1;20240721;119;114.3;62.07;5.07;70.31;-1.1308126578315476;0
4945;2;2;1;4;1;5;20240605;13;114.3;68.4;5.6;77.45;0.007077167248267682;23
4946;2;2;1;4;1;6;20240520;21;114.3;68.41;5.62;78.73;-0.32862960790392565;24
4947;2;1;7;1;2;7;20240315;97;114.3;77.5;5.73;87.07;1.504095170397869;120
4948;2;3;1;4;1;7;20240703;18;114.3;61.94;5.16;71.03;-1.386496306348623;0
4949;2;3;6;1;4;6;20240705;67;114.3;62.06;5.19;70.04;-1.3259910154781709;0
4950;2;1;7;1;4;6;20240119;103;114.3;77.68;5.71;88.7;1.265977574068989;118
4951;2;3;7;1;3;5;20240913;92;114.3;61.82;5.08;70.77;-1.6324210369833696;0
4952;2;2;8;1;3;7;20240514;132;114.3;68.6;5.52;78.76;-0.06123525792805077;25
4953;2;2;1;4;1;5;20240526;16;114.3;68.58;5.43;79.38;-0.08465666084564646;21
4954;2;2;7;2;3;6;20240408;103;114.3;68.48;5.42;78.74;-0.4711098089859601;22
4955;3;3;7;1;2;8;20240821;105;114.3;62.1;5.08;71.66;-1.05664488192583;0
4956;3;2;7;2;2;4;20240408;109;114.3;68.54;5.55;78.21;-0.2817868020687357;30
4957;2;4;1;4;1;5;20241220;16;114.3;71.89;5.65;81.65;0.3193625394828639;78
4958;1;3;1;4;1;3;20240924;8;114.3;64.59;6.7;81.53;-1.2459678888430545;19
4959;1;4;8;1;2;1;20241210;116;114.3;71.95;5.32;82.07;0.662876448940922;77
4960;3;2;8;1;3;8;20240601;141;114.3;68.36;5.63;78.52;-0.25836539915114;21
4961;1;2;8;1;4;3;20240610;121;114.3;68.43;5.59;78.69;-0.2934975035275335;20
4962;3;1;7;1;4;4;20240117;110;114.3;77.84;5.65;87.7;1.490432685362604;120
4963;3;4;8;2;2;4;20241217;145;114.3;71.75;5.58;81.06;0.33497680809459485;74
4964;1;3;6;2;2;1;20240724;44;114.3;61.9;5.04;70.63;-1.142523359290344;0
4965;2;1;6;2;4;5;20240210;56;114.3;77.63;5.79;88.15;1.37918102150403;120
4966;1;1;8;1;4;1;20240302;118;114.3;77.49;5.55;86.65;1.6094914835270442;121
4967;3;1;8;1;2;9;20240116;151;114.3;77.71;5.68;87.62;1.6387682371740389;123
4968;1;3;1;4;1;1;20240804;4;114.3;61.96;5.06;71.91;-1.2908589111017787;0
4969;1;3;6;2;2;3;20240716;48;114.3;61.99;5.1;70.64;-1.3025696125605752;0
4970;1;4;8;2;4;3;20241220;121;114.3;71.9;5.6;81.18;0.37791604677685176;72
4971;2;4;7;2;3;7;20241017;98;114.3;71.94;5.35;80.04;0.4774570091766293;72
4972;1;1;7;1;2;1;20240112;83;114.3;77.53;5.52;86.99;1.547034409080126;121
4973;2;4;8;1;4;7;20241105;132;114.3;71.73;5.43;80.76;0.31545897232993225;74
4974;3;3;8;2;4;4;20240828;146;114.3;62.0;5.11;70.37;-1.1600894114785407;0
4975;2;4;1;4;1;6;20241214;24;114.3;71.9;5.62;81.09;0.407192800423845;78
4976;2;1;1;4;1;6;20240218;23;114.3;77.57;5.76;87.11;1.0942206193399584;122
4977;1;1;8;1;4;3;20240306;122;114.3;77.69;5.69;87.38;1.5880218641859158;120
4978;1;4;7;2;4;2;20241125;89;114.3;71.75;5.52;81.13;0.16126806978909997;71
4979;1;2;6;2;3;2;20240401;52;114.3;68.56;5.66;77.44;-0.4535437567977633;28
4980;1;1;6;1;4;3;20240303;49;114.3;77.53;5.71;86.9;1.4513970138332788;118
4981;2;1;8;2;2;5;20240109;130;114.3;77.58;5.7;89.03;1.3538078350099672;118
4982;1;1;1;4;1;1;20240102;2;114.3;77.7;5.64;88.0;1.4435898795274156;120
4983;2;2;7;2;3;7;20240426;98;114.3;68.63;5.49;78.74;-0.07294595938684861;27
4984;1;4;1;4;1;1;20241117;4;114.3;71.9;5.52;81.63;0.6355514788703946;70
4985;2;3;8;1;4;6;20240821;138;114.3;61.87;5.17;71.11;-1.4157730599956178;0
4986;1;3;1;4;1;3;20240917;6;114.3;62.05;5.03;71.23;-1.2401125381136557;0
4987;2;4;8;2;3;5;20241114;130;114.3;71.91;5.61;83.79;0.09881099534218044;74
4988;3;3;6;1;2;8;20240913;71;114.3;61.89;5.19;70.78;-1.2440161052665888;0
4989;3;1;7;2;4;9;20240121;112;114.3;77.52;5.45;87.43;1.6582860729387001;118
4990;1;3;7;1;2;3;20240918;86;114.3;61.98;5.07;71.53;-1.3279427990546366;0
4991;1;2;6;2;4;3;20240605;48;114.3;68.56;5.41;77.04;-0.06709060865744969;26
4992;3;2;1;4;1;9;20240503;35;114.3;68.48;5.44;77.89;-0.17639048893955922;26
4993;2;3;6;1;4;7;20240803;60;114.3;61.96;5.07;70.21;-1.4333391121838133;0
4994;2;3;7;1;4;7;20240907;99;114.3;61.9;5.1;70.05;-1.185462597972601;0
4995;1;3;7;2;4;2;20240718;91;114.3;62.03;5.17;70.85;-1.3435570676663662;0
4996;1;4;6;1;4;2;20241113;55;114.3;71.97;5.54;81.69;0.454035606259035;71
4997;3;4;8;1;3;8;20241221;143;114.3;72.7;5.92;86.54;0.18273768913022842;85
4998;1;3;6;2;4;3;20240922;50;114.3;61.96;5.09;70.83;-1.158137627902075;0
4999;3;2;6;2;4;9;20240603;78;114.3;68.24;5.6;76.96;-0.2974010706804652;19
5000;1;3;7;1;3;1;20240823;80;114.3;62.05;5.23;70.09;-1.2030286501607976;0
5001;1;1;1;4;1;3;20240224;6;114.3;77.53;5.72;88.06;1.6231539685623093;115
5002;2;2;8;1;3;5;20240402;128;114.3;68.26;5.62;77.37;-0.5491811520446092;22
5003;2;2;7;1;3;6;20240403;103;114.3;68.57;5.5;78.74;-0.4711098089859601;22
5004;1;3;1;4;1;3;20240804;7;114.3;61.92;5.02;70.42;-1.3435570676663662;0
5005;3;2;1;4;1;8;20240520;27;114.3;68.36;5.62;78.67;-0.26226896630407304;25
5006;2;4;1;4;1;6;20241202;22;114.3;71.71;5.56;80.26;0.06953424169518721;70
5007;3;3;6;1;3;9;20240822;77;114.3;61.96;5.2;69.96;-1.439194462913212;0
5008;1;3;6;1;3;2;20240922;54;114.3;61.95;5.16;70.68;-1.3845445227721573;0
5009;1;2;1;4;1;2;20240606;10;114.3;68.41;5.4;78.24;-0.07880131011624754;22
5010;2;2;6;1;3;6;20240401;67;114.3;68.44;5.52;78.75;-0.22908864550414676;23
5011;2;3;6;2;4;6;20240905;65;114.3;62.17;4.88;70.38;-1.3025696125605752;0
5012;2;4;6;2;4;6;20241201;65;114.3;71.8;5.57;80.67;0.4969748449412919;71
5013;3;4;7;2;2;8;20241016;107;114.3;72.0;5.59;83.5;0.65311753105859;74
5014;1;2;8;1;4;3;20240517;122;114.3;68.67;5.42;78.09;-0.1802940560924909;29
5015;2;1;7;1;4;7;20240326;96;114.3;70.82;6.82;87.14;0.05391997308345629;49
5016;1;1;6;1;3;1;20240309;44;114.3;77.44;5.63;86.89;1.1547259102104122;126
5017;1;3;6;1;3;2;20240712;54;114.3;62.08;5.08;70.55;-1.4313873286073473;0
5018;2;1;6;1;4;7;20240124;60;114.3;77.54;5.76;87.39;1.2562186561866555;117
5019;3;2;6;2;2;9;20240524;76;114.3;68.52;5.67;77.52;-0.3169189064451278;24
5020;1;1;1;4;1;3;20240125;7;114.3;77.78;5.65;88.18;1.496288036092003;125
5021;1;4;6;1;3;2;20241011;55;114.3;71.78;5.75;82.17;0.4423249048002372;69
5022;2;1;8;1;4;5;20240209;128;114.3;77.66;5.8;87.24;1.4923844689390713;123
5023;3;4;7;1;4;9;20241203;114;114.3;71.78;5.57;81.88;0.35254286028279025;69
5024;2;2;7;2;2;7;20240523;97;114.3;68.56;5.57;78.18;-0.3013046378333983;28
