ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;REND;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
4610;108;3;2;1;1;1;1;3.77;3.69;-0.33;53.22;0;-999;54.98;0;3;1;7;1;4;9;20240225;114;114.3;77.68;5.44;87.83;1.2386526039984616;129;-999;-999;-999;-999
4611;112;2;4;4;3;4;1;4.28;3.2;-0.71;54.9;0;-999;63.61;0;1;4;1;4;1;3;20241205;6;114.3;72.12;5.54;81.69;0.15931628621263275;84;-999;-999;-999;-999
4612;154;2;3;4;4;3;3;4.96;3.89;-0.48;55.16;0;-999;62.01;0;2;4;6;1;3;6;20241224;66;114.3;74.76;6.16;86.66;0.6023711580704684;102;-999;-999;-999;-999
4613;146;1;1;2;3;2;1;4.16;2.71;0.26;53.34;0;-999;68.3;0;3;3;6;1;4;8;20240717;68;114.3;62.17;5.13;70.53;-1.261582157454784;0;-999;-999;-999;-999
4614;190;2;2;1;1;3;2;3.54;2.92;-0.2;54.3;0;-999;45.83;0;1;3;8;1;2;2;20240912;127;114.3;62.06;5.06;70.31;-1.4021105749603542;0;-999;-999;-999;-999
4615;189;1;2;1;1;2;1;3.1;3.23;-0.12;53.39;0;-999;59.92;0;3;2;6;2;3;9;20240404;77;114.3;68.39;5.41;77.01;-0.12759589952790337;43;-999;-999;-999;-999
4617;191;2;4;1;1;4;3;3.98;3.72;-0.34;54.88;0;-999;25.95;0;1;2;1;4;1;2;20240411;12;114.3;68.4;5.57;77.72;-0.33253317505685737;43;-999;-999;-999;-999
4618;140;3;4;2;1;4;3;4.08;3.47;0.09;54.25;0;-999;56.42;0;1;3;6;1;4;2;20240925;55;114.3;65.76;7.02;82.11;-1.1034876877610202;30;-999;-999;-999;-999
4619;178;2;2;1;1;1;4;5.34;2.93;0.27;55.12;0;-999;72.03;0;3;4;6;1;3;4;20241220;75;114.3;71.83;5.56;81.66;0.6745871503997185;77;-999;-999;-999;-999
4621;166;2;4;4;3;1;4;4.78;3.66;-0.3;55.56;0;-999;49.54;0;3;1;8;1;3;4;20240201;145;114.3;77.38;5.82;87.65;1.1996169324691364;127;-999;-999;-999;-999
4622;158;4;2;2;2;3;3;4.82;3.59;0.49;55.32;0;-999;81.34;0;2;1;8;1;3;5;20240309;128;114.3;77.66;5.93;87.57;1.5685040284212546;128;-999;-999;-999;-999
4623;172;4;2;2;2;4;4;3.74;3.42;-0.38;54.61;0;-999;49.53;0;2;3;6;1;3;7;20240816;63;114.3;61.97;5.15;70.54;-1.3337981497840357;0;-999;-999;-999;-999
4624;168;2;4;3;2;2;4;4.43;3.86;-0.43;54.55;0;-999;29.4;0;2;1;7;2;3;7;20240112;97;114.3;77.63;5.79;87.6;1.4357827452215493;130;-999;-999;-999;-999
4627;114;2;1;3;3;2;1;4.06;3.46;-0.09;54.0;0;-999;41.19;0;1;3;6;1;4;1;20240919;45;114.3;61.94;5.07;70.72;-1.4118694928426847;0;-999;-999;-999;-999
4628;139;4;2;3;4;4;4;4.41;3.99;0.32;54.98;0;-999;76.96;0;2;1;1;4;1;6;20240313;24;114.3;77.82;5.68;87.01;1.5372754911977955;129;-999;-999;-999;-999
4629;164;4;4;4;4;4;4;3.99;3.37;0.08;55.64;0;-999;45.69;0;2;3;8;2;2;6;20240725;136;114.3;61.85;5.2;71.55;-1.314280314019373;0;-999;-999;-999;-999
4630;191;3;1;4;4;3;1;4.34;3.53;-0.72;54.7;0;-999;59.84;0;1;3;8;1;3;3;20240910;120;114.3;61.96;5.1;70.25;-1.279148209642981;0;-999;-999;-999;-999
4631;181;3;3;2;2;2;2;4.24;4.15;0.46;54.27;0;-999;38.37;0;1;1;6;2;3;2;20240123;54;114.3;77.66;5.53;87.19;1.576311162727118;132;-999;-999;-999;-999
4632;127;2;2;1;1;2;3;4.08;3.5;-0.21;54.86;0;-999;21.76;0;3;3;1;4;1;8;20240703;27;114.3;62.05;5.08;71.58;-1.1698483293608715;0;-999;-999;-999;-999
4633;106;1;1;3;4;3;3;3.87;3.99;0.09;54.6;0;-999;83.61;0;1;2;1;4;1;2;20240505;12;114.3;68.45;5.61;78.97;-0.018296019245793854;39;-999;-999;-999;-999
4634;140;1;1;3;4;2;1;5.4;4.08;-0.21;55.67;0;-999;33.23;0;1;2;8;2;4;1;20240523;116;114.3;68.51;5.53;78.68;-0.17248692178662614;41;-999;-999;-999;-999
4636;178;2;3;1;1;1;2;4.91;3.71;-0.62;53.78;0;-999;33.95;0;1;1;6;1;4;3;20240313;48;114.3;77.69;5.7;87.58;1.453348797409746;129;-999;-999;-999;-999
4637;168;1;1;3;3;2;2;5.06;3.36;0.07;54.04;0;-999;36.08;0;3;4;7;1;2;9;20241112;113;114.3;71.97;5.47;81.07;0.5945640237646036;81;-999;-999;-999;-999
4638;134;1;2;2;2;1;3;4.84;4.38;-0.05;54.87;0;-999;71.27;0;3;2;8;1;3;9;20240403;148;114.3;68.36;5.6;77.22;-0.34229209293918933;42;-999;-999;-999;-999
4640;179;2;3;2;2;2;4;4.7;3.54;0.16;55.1;0;-999;82.09;0;2;3;1;4;1;5;20240812;14;114.3;62.01;5.16;70.43;-1.2654857246077171;0;-999;-999;-999;-999
4641;156;2;1;3;3;1;1;4.65;3.23;0.2;54.38;0;-999;63.19;0;1;4;1;4;1;1;20241104;4;114.3;71.9;5.54;82.63;0.5203962478588863;76;-999;-999;-999;-999
4642;115;1;3;3;3;3;1;3.71;3.08;-0.18;54.09;0;-999;48.93;0;1;2;8;1;4;3;20240403;121;114.3;68.37;5.65;79.41;-0.21152259331595136;44;-999;-999;-999;-999
4643;147;4;3;3;3;2;1;4.68;3.31;0.11;53.54;0;-999;45.12;0;1;3;8;1;3;1;20240714;116;114.3;62.19;5.03;70.41;-1.189366165125534;0;-999;-999;-999;-999
4644;112;3;3;4;4;4;3;4.29;3.24;-0.2;54.14;0;-999;26.94;0;2;1;8;1;4;6;20240218;136;114.3;77.7;5.7;88.44;1.44554166310388;127;-999;-999;-999;-999
4645;175;2;1;3;3;4;2;5.29;4.03;0.22;54.38;0;-999;28.6;0;2;1;7;1;2;6;20240317;101;114.3;77.71;5.77;87.57;1.3577114021629015;132;-999;-999;-999;-999
4646;173;3;2;2;2;2;2;3.9;3.3;0.32;54.67;0;-999;58.17;0;3;4;8;2;2;8;20241104;140;114.3;72.07;5.38;81.67;0.5769979715764069;81;-999;-999;-999;-999
4647;121;1;1;3;3;1;2;5.01;3.02;-0.25;54.47;0;-999;35.68;0;1;4;6;1;2;2;20241003;55;114.3;71.97;5.51;81.86;0.5965158073410695;79;-999;-999;-999;-999
4648;174;1;1;2;3;1;1;4.22;2.96;0.34;53.42;0;-999;32.69;0;1;1;1;4;1;3;20240218;8;114.3;77.72;5.86;87.68;1.3030614620218468;132;-999;-999;-999;-999
4649;182;2;2;4;4;2;2;3.19;3.3;-0.9;54.57;0;-999;84.93;0;1;2;8;1;2;3;20240420;120;114.3;68.55;5.49;77.66;-0.23494399623354567;40;-999;-999;-999;-999
4650;100;1;1;3;3;1;3;4.11;2.88;0.09;54.84;0;-999;22.58;0;3;1;7;1;3;8;20240326;105;114.3;70.85;6.67;86.03;0.09490742818924736;63;-999;-999;-999;-999
4651;132;1;4;4;4;3;3;3.63;3.65;-0.14;54.3;0;-999;56.24;0;3;4;8;2;4;8;20241128;140;114.3;71.88;5.49;81.11;0.4852641434824941;84;-999;-999;-999;-999
4652;114;2;1;3;4;1;3;3.79;3.69;-0.2;54.68;0;-999;84.97;0;3;4;1;4;1;4;20241101;29;114.3;71.84;5.68;81.25;0.43256598691790654;82;-999;-999;-999;-999
4653;102;3;1;1;2;3;4;4.04;3.97;-0.22;54.63;0;-999;51.45;0;1;4;7;1;2;3;20241114;87;114.3;72.12;5.39;81.56;0.6453103967527253;80;-999;-999;-999;-999
4654;124;1;3;1;1;2;4;3.73;3.03;0.05;53.85;0;-999;38.2;0;3;4;8;1;3;8;20241125;143;114.3;71.88;5.64;81.95;0.5691908372705421;84;-999;-999;-999;-999
4655;193;1;1;4;4;1;2;3.99;3.28;-0.08;54.77;0;-999;29.16;0;3;1;6;2;4;8;20240124;71;114.3;77.49;5.8;88.01;1.4631077152920766;130;-999;-999;-999;-999
4656;192;2;4;1;1;4;4;5.33;3.99;0.01;55.26;0;-999;54.68;0;2;1;7;1;4;5;20240308;95;114.3;77.67;5.65;88.57;1.5489861926565904;127;-999;-999;-999;-999
4657;102;1;1;2;2;2;3;3.5;3.59;-0.5;54.78;0;-999;73.93;0;3;3;1;4;1;9;20240917;33;114.3;62.01;5.08;72.1;-1.1034876877610202;0;-999;-999;-999;-999
4659;190;1;3;3;3;3;1;4.9;3.87;0.3;53.68;0;-999;54.66;0;1;2;6;1;3;1;20240506;44;114.3;68.59;5.45;77.9;-0.05147634004572016;39;-999;-999;-999;-999
4660;195;4;1;4;4;1;1;4.09;3.07;-0.01;53.79;0;-999;31.89;0;3;3;6;1;2;9;20240709;79;114.3;62.05;5.23;70.72;-1.3162320975958388;0;-999;-999;-999;-999
4661;187;2;3;3;3;2;1;4.82;3.23;-0.37;54.5;0;-999;36.24;0;1;3;6;1;4;3;20240809;49;114.3;61.94;5.12;70.65;-1.3806409556192243;0;-999;-999;-999;-999
4663;102;1;3;1;1;2;1;4.45;3.54;-0.52;54.02;0;-999;52.73;0;3;4;8;1;4;9;20241006;151;114.3;71.85;5.74;81.94;0.3505910767063244;83;-999;-999;-999;-999
4666;132;4;4;3;3;4;4;3.11;4.42;-0.11;55.25;0;-999;68.28;0;2;2;7;2;4;6;20240526;102;114.3;68.41;5.64;78.75;-0.22518507835121507;45;-999;-999;-999;-999
4667;129;1;2;3;3;2;2;3.98;3.33;-0.18;54.81;0;-999;81.5;0;3;4;8;1;2;4;20241012;147;114.3;71.88;5.72;82.56;0.29594113656526966;79;-999;-999;-999;-999
4669;195;3;2;2;2;4;3;3.71;3.57;-0.07;54.27;0;-999;47.86;0;1;2;7;1;4;1;20240621;81;114.3;67.58;6.07;77.98;-1.183510814396135;39;-999;-999;-999;-999
4670;123;1;2;1;1;2;4;4.27;4.24;-0.09;54.91;0;-999;37.65;0;3;2;1;4;1;4;20240520;29;114.3;68.56;5.58;78.73;-0.4106045181155064;38;-999;-999;-999;-999
4671;159;4;4;2;1;4;3;4.06;4.0;0.11;54.02;0;-999;53.49;0;2;4;8;1;3;6;20241207;136;114.3;72.09;5.73;83.19;0.35254286028279025;82;-999;-999;-999;-999
4673;129;2;2;1;1;2;1;3.75;3.16;0.38;53.57;0;-999;52.0;0;3;1;7;1;2;4;20240110;109;114.3;77.63;5.41;87.13;1.6387682371740389;132;-999;-999;-999;-999
4674;124;1;4;2;1;1;3;5.15;3.81;-0.32;54.64;0;-999;52.8;0;1;2;7;1;2;1;20240413;83;114.3;68.41;5.57;77.49;-0.37156884658618256;44;-999;-999;-999;-999
4675;162;4;2;2;2;2;2;3.92;4.76;-0.05;55.13;0;-999;43.27;0;1;1;1;4;1;2;20240227;11;114.3;77.62;5.6;88.08;1.7109842295032904;127;-999;-999;-999;-999
4676;194;4;2;4;4;1;3;4.17;2.88;-0.06;53.93;0;-999;57.41;0;1;1;7;1;4;2;20240313;89;114.3;77.64;5.9;88.66;1.4982398196684703;125;-999;-999;-999;-999
4680;127;1;1;3;4;1;2;4.69;3.77;-0.47;55.06;0;-999;75.37;0;3;4;1;4;1;4;20241010;30;114.3;71.78;5.52;81.38;0.3857231810827165;83;-999;-999;-999;-999
4681;166;3;4;2;1;2;1;4.52;4.17;-0.08;53.86;0;-999;43.57;0;1;3;1;4;1;3;20240820;5;114.3;61.87;5.3;71.66;-1.5114104552424623;0;-999;-999;-999;-999
4682;129;3;1;4;4;1;3;5.41;2.68;0.24;54.51;0;-999;58.77;0;2;3;8;1;3;6;20240907;136;114.3;62.02;5.2;71.49;-1.314280314019373;0;-999;-999;-999;-999
4683;129;3;3;2;1;4;1;3.92;3.37;-0.01;53.64;0;-999;53.14;0;2;1;8;1;2;6;20240211;136;114.3;77.33;5.69;87.33;1.5060469539743335;127;-999;-999;-999;-999
4684;181;4;3;4;4;3;1;4.45;4.18;-0.17;54.66;0;-999;52.59;0;1;2;6;1;2;3;20240413;50;114.3;68.49;5.64;77.69;-0.48672407759768965;45;-999;-999;-999;-999
4685;140;3;4;3;3;4;3;4.35;3.12;-0.44;54.43;0;-999;41.92;0;2;1;6;1;2;7;20240210;60;114.3;77.51;5.76;88.5;1.3050132455983114;128;-999;-999;-999;-999
4686;102;1;3;3;3;3;4;3.79;3.95;-0.3;54.98;0;-999;47.79;0;1;3;6;2;4;2;20240923;52;114.3;63.22;5.97;82.63;-1.152282277172676;9;-999;-999;-999;-999
4687;141;1;3;4;3;1;1;3.06;3.66;-0.09;53.97;0;-999;64.22;0;3;2;6;1;2;4;20240616;73;114.3;68.5;5.8;77.6;-0.33253317505685737;45;-999;-999;-999;-999
4688;115;3;2;1;1;2;2;4.15;4.03;-0.17;53.93;0;-999;40.4;0;3;2;6;1;3;8;20240626;68;114.3;63.44;5.99;76.59;-1.308424963289974;8;-999;-999;-999;-999
4689;114;1;2;1;1;3;4;5.18;3.84;0.47;55.86;0;-999;53.59;0;2;1;7;1;3;5;20240111;92;114.3;77.8;5.7;87.38;1.6094914835270442;132;-999;-999;-999;-999
4690;163;1;1;2;3;3;2;5.17;3.45;-0.3;54.72;0;-999;68.95;0;3;2;8;2;4;8;20240509;143;114.3;68.71;5.55;78.66;-0.25836539915114;42;-999;-999;-999;-999
4692;163;1;3;3;2;3;3;4.28;3.41;-0.51;54.66;0;-999;72.87;0;1;2;8;1;2;3;20240419;121;114.3;68.54;5.69;78.97;-0.5062419133623522;40;-999;-999;-999;-999
4693;168;2;2;2;2;2;1;3.64;2.31;0.14;53.63;0;-999;84.33;0;3;4;7;1;4;8;20241019;106;114.3;71.61;5.53;81.99;0.33302502451812765;80;-999;-999;-999;-999
4694;115;1;1;3;3;2;3;3.42;3.67;-0.32;54.83;0;-999;27.26;0;3;1;8;2;3;9;20240306;149;114.3;77.51;5.8;87.79;1.515805871856667;120;-999;-999;-999;-999
4695;167;4;4;1;1;2;2;5.62;3.59;-0.25;53.6;0;-999;23.79;0;1;3;1;4;1;2;20240925;11;114.3;65.73;7.03;79.97;-1.2654857246077171;30;-999;-999;-999;-999
4696;167;3;3;1;1;2;2;5.71;2.95;-0.87;54.34;0;-999;58.96;0;1;2;8;1;2;1;20240601;117;114.3;68.52;5.66;78.09;-0.676047084514914;43;-999;-999;-999;-999
4697;142;1;1;2;3;3;4;3.87;3.16;-0.15;55.09;0;-999;57.8;0;1;1;7;1;3;2;20240315;89;114.3;77.57;5.85;88.66;1.4982398196684703;128;-999;-999;-999;-999
4698;187;2;2;3;3;2;2;4.67;3.16;-0.78;54.83;0;-999;54.71;0;1;2;8;1;2;1;20240607;117;114.3;68.44;5.56;78.09;-0.393038465927311;41;-999;-999;-999;-999
4699;177;1;2;1;1;4;2;3.37;3.54;-0.68;53.46;0;-999;44.18;0;3;4;1;4;1;8;20241126;25;114.3;71.72;5.69;84.5;0.41499993472970975;78;-999;-999;-999;-999
4700;193;2;2;4;4;4;1;3.55;3.66;0.2;54.34;0;-999;70.31;0;1;3;8;1;4;1;20240827;119;114.3;61.98;5.19;70.3;-1.2381607545371898;0;-999;-999;-999;-999
4701;188;1;2;2;2;3;4;4.12;3.59;-0.29;54.58;0;-999;20.52;0;2;3;1;4;1;6;20240903;22;114.3;61.95;5.08;70.45;-1.2557268067253866;0;-999;-999;-999;-999
4703;130;3;4;4;4;2;4;5.39;3.56;-0.28;56.4;0;-999;79.52;0;2;4;7;2;2;5;20241105;94;114.3;71.82;5.59;80.91;0.4598909569884339;73;-999;-999;-999;-999
4704;106;1;3;2;2;3;1;4.21;3.74;0.07;54.01;0;-999;38.41;0;3;1;1;4;1;8;20240310;28;114.3;77.55;5.6;88.05;1.6094914835270442;127;-999;-999;-999;-999
4705;115;1;2;2;2;1;4;5.18;3.61;0.11;54.26;0;-999;39.79;0;3;1;6;1;3;8;20240109;70;114.3;77.68;5.57;87.21;1.390891722962828;134;-999;-999;-999;-999
4706;148;3;4;4;4;2;3;4.57;4.0;-0.43;55.5;0;-999;61.49;0;2;2;8;1;3;5;20240605;130;114.3;68.33;5.51;77.4;-0.221281511198282;43;-999;-999;-999;-999
4708;168;2;2;1;1;2;1;4.3;3.3;-0.27;54.16;0;-999;36.5;0;3;4;7;2;4;8;20241103;104;114.3;71.9;5.81;81.62;0.4833123599060282;79;-999;-999;-999;-999
4709;145;1;4;4;3;3;2;5.4;3.46;-0.28;54.08;0;-999;69.32;0;2;2;8;2;4;6;20240520;138;114.3;68.6;5.65;78.15;-0.10612628018677492;43;-999;-999;-999;-999
4710;173;3;4;3;3;3;4;5.59;4.56;0.05;54.76;0;-999;45.66;0;2;1;6;2;3;5;20240219;58;114.3;77.91;5.53;88.0;1.6387682371740389;130;-999;-999;-999;-999
4711;107;2;4;1;1;1;2;5.4;3.54;0.5;54.74;0;-999;26.04;0;3;2;7;2;4;4;20240518;110;114.3;68.53;5.48;78.48;-0.39694203308024273;41;-999;-999;-999;-999
4712;180;3;3;4;4;1;2;4.91;3.66;-0.85;54.32;0;-999;44.84;0;2;2;7;1;3;6;20240628;103;114.3;61.86;4.99;69.84;-1.320135664748772;0;-999;-999;-999;-999
4713;174;3;2;2;2;1;1;4.33;4.29;-0.43;54.3;0;-999;68.94;0;1;2;6;1;4;3;20240614;49;114.3;68.58;5.43;79.48;-0.0768495265397803;40;-999;-999;-999;-999
4714;138;3;2;3;3;4;3;3.21;3.83;-0.15;54.82;0;-999;32.68;0;2;2;6;1;2;5;20240602;58;114.3;68.47;5.63;77.92;-0.6233489279503266;39;-999;-999;-999;-999
4717;180;2;3;4;3;3;1;3.77;2.99;-0.41;52.79;0;-999;55.42;0;2;2;7;1;2;6;20240603;102;114.3;68.59;5.47;79.73;-0.14906551886903183;44;-999;-999;-999;-999
4718;135;1;1;1;1;2;1;2.9;3.24;0.27;53.06;0;-999;77.17;0;3;1;8;1;3;9;20240125;151;114.3;77.83;5.68;88.21;1.3167239470571093;132;-999;-999;-999;-999
4719;174;3;4;1;1;2;2;3.77;3.88;0.25;53.87;0;-999;25.29;0;1;4;6;1;4;2;20241022;53;114.3;71.94;5.49;81.1;0.575046187999941;77;-999;-999;-999;-999
4720;128;2;2;4;4;1;1;4.18;3.3;0.16;53.61;0;-999;25.6;0;3;1;1;4;1;4;20240312;32;114.3;77.61;5.74;88.11;1.5099505211272681;125;-999;-999;-999;-999
4721;154;3;1;1;2;2;3;3.45;2.9;-0.39;54.91;0;-999;44.23;0;3;4;6;1;4;8;20241021;71;114.3;71.85;5.62;81.99;0.4345177704943724;82;-999;-999;-999;-999
4722;136;1;1;1;1;1;4;3.74;2.53;0.28;53.72;0;-999;30.95;0;3;2;7;1;3;4;20240602;111;114.3;68.41;5.66;78.09;-0.29544928710399937;42;-999;-999;-999;-999
4723;131;2;4;2;1;4;3;5.19;3.3;-0.74;54.37;0;-999;29.61;0;2;2;8;1;4;7;20240621;132;114.3;67.86;5.77;78.29;-0.8595147407027409;36;-999;-999;-999;-999
4724;161;1;4;3;3;3;3;4.21;3.0;0.05;54.66;0;-999;33.15;0;1;3;7;1;3;1;20240921;80;114.3;61.92;5.27;70.11;-1.2986660454076435;0;-999;-999;-999;-999
4725;140;3;2;2;2;2;4;3.01;3.92;-0.71;55.16;0;-999;62.52;0;1;4;7;1;2;1;20241125;82;114.3;71.96;5.52;81.05;0.65311753105859;81;-999;-999;-999;-999
4727;121;3;4;3;2;1;4;3.97;4.41;-0.72;55.34;0;-999;73.41;0;2;4;6;1;3;6;20241104;64;114.3;71.95;5.62;81.43;0.3564464274357233;79;-999;-999;-999;-999
4728;154;2;3;3;3;2;3;3.8;3.28;-0.58;54.56;0;-999;51.25;0;1;4;1;4;1;3;20241004;5;114.3;71.91;5.67;81.96;0.20420730847135687;81;-999;-999;-999;-999
4729;125;2;3;2;2;3;4;3.01;3.44;-0.29;54.29;0;-999;59.68;0;1;3;6;2;2;3;20240808;51;114.3;61.93;5.07;70.71;-1.3279427990546366;0;-999;-999;-999;-999
4730;172;2;1;3;4;2;4;4.87;3.06;0.07;55.1;0;-999;69.26;0;3;4;8;1;4;4;20241224;146;114.3;74.8;6.35;87.04;0.323266106635797;103;-999;-999;-999;-999
4731;190;3;1;2;3;2;2;3.84;3.42;-0.17;54.36;0;-999;72.12;0;3;4;6;1;2;4;20241218;72;114.3;71.93;5.42;81.09;0.5145408971294873;77;-999;-999;-999;-999
4732;149;1;3;1;1;2;2;4.95;2.6;-0.48;53.97;0;-999;30.29;0;3;1;6;2;4;4;20240323;74;114.3;74.15;7.14;86.63;-0.12759589952790337;96;-999;-999;-999;-999
4733;154;4;4;2;1;4;4;5.68;2.91;0.18;54.79;0;-999;37.53;0;1;3;7;1;3;2;20240908;89;114.3;61.92;5.1;70.27;-1.230353620231325;0;-999;-999;-999;-999
4734;159;3;1;2;3;1;4;4.14;3.61;-0.27;54.55;0;-999;30.67;0;1;2;7;2;4;1;20240512;82;114.3;68.45;5.54;78.06;-0.5179526148211501;35;-999;-999;-999;-999
4735;172;3;4;1;1;4;3;5.96;4.0;-0.21;54.68;0;-999;30.92;0;2;4;6;1;3;6;20241115;64;114.3;71.83;5.79;81.2;0.4637945241413656;86;-999;-999;-999;-999
4736;125;2;2;3;3;3;4;6.01;2.57;-0.39;55.29;0;-999;58.32;0;2;3;7;1;3;6;20240919;103;114.3;61.95;5.09;71.67;-1.236208970960724;0;-999;-999;-999;-999
4737;168;1;1;4;4;1;2;4.03;3.62;-0.15;55.28;0;-999;84.6;0;3;4;1;4;1;9;20241217;33;114.3;71.73;5.75;80.37;0.007077167248267682;80;-999;-999;-999;-999
4738;105;2;1;4;4;1;1;5.09;3.21;-0.28;53.84;0;-999;68.74;0;1;1;1;4;1;1;20240112;1;114.3;77.65;5.71;88.07;1.4045542079980902;131;-999;-999;-999;-999
4739;158;3;3;4;4;1;1;3.52;3.4;-0.09;55.24;0;-999;46.45;0;3;1;8;1;2;8;20240116;143;114.3;77.69;5.58;88.02;1.621202184985842;130;-999;-999;-999;-999
4740;145;1;4;3;3;4;2;4.66;4.11;-0.53;53.57;0;-999;81.45;0;2;2;7;1;2;7;20240410;98;114.3;68.42;5.53;78.03;-0.12954768310436923;42;-999;-999;-999;-999
4741;122;3;4;3;2;3;3;4.21;3.49;0.05;54.47;0;-999;39.65;0;2;1;1;4;1;6;20240203;21;114.3;77.61;5.91;86.76;1.3947952901157596;132;-999;-999;-999;-999
4742;108;3;4;4;4;4;4;4.64;2.56;0.22;55.85;0;-999;21.55;0;2;4;1;4;1;7;20241027;20;114.3;71.78;5.57;81.29;0.19835195774195796;78;-999;-999;-999;-999
4744;107;2;4;1;1;2;2;4.55;3.62;0.4;53.64;0;-999;78.24;0;2;4;7;1;2;5;20241110;94;114.3;71.83;5.49;82.96;0.36230177816512227;78;-999;-999;-999;-999
4745;188;2;1;1;2;1;2;3.57;4.23;0.33;53.96;0;-999;81.23;0;1;2;1;4;1;1;20240515;1;114.3;68.53;5.66;77.47;-0.5921203907268661;43;-999;-999;-999;-999
4746;128;4;4;4;4;4;3;4.15;3.88;0.31;54.75;0;-999;31.2;0;2;3;6;2;4;5;20240717;59;114.3;62.04;5.13;70.11;-1.4021105749603542;0;-999;-999;-999;-999
4747;169;1;1;2;3;2;4;2.99;4.52;-0.32;54.53;0;-999;54.84;0;3;2;7;1;4;9;20240512;112;114.3;68.43;5.59;77.9;-0.28569036922166735;42;-999;-999;-999;-999
4748;116;2;3;1;1;2;4;2.82;3.0;-0.12;55.13;0;-999;81.76;0;3;1;1;4;1;4;20240204;32;114.3;77.57;5.76;87.23;1.246459738304325;131;-999;-999;-999;-999
4750;149;4;3;4;4;2;3;5.15;3.6;0.22;54.65;0;-999;45.49;0;2;1;6;2;4;7;20240315;61;114.3;77.84;5.44;86.76;1.7363574159973505;130;-999;-999;-999;-999
4751;175;2;3;1;1;1;2;4.12;3.37;0.27;54.51;0;-999;54.0;0;3;2;8;1;3;8;20240503;142;114.3;68.52;5.69;76.91;-0.40670095096257475;50;-999;-999;-999;-999
4752;178;1;1;1;1;2;1;4.41;3.0;-0.4;53.58;0;-999;77.07;0;1;4;8;2;4;3;20241102;121;114.3;72.04;5.55;82.31;0.5965158073410695;83;-999;-999;-999;-999
4754;130;4;2;4;4;1;1;4.67;2.79;0.02;54.96;0;-999;68.71;0;1;1;1;4;1;1;20240128;4;114.3;77.69;5.83;88.74;1.4045542079980902;133;-999;-999;-999;-999
4755;187;2;3;3;3;2;2;4.49;3.01;-0.14;54.17;0;-999;67.29;0;1;2;8;1;4;1;20240521;116;114.3;68.47;5.64;77.92;-0.09246379515151124;39;-999;-999;-999;-999
4757;143;3;4;2;1;3;2;4.82;3.37;0.14;54.52;0;-999;28.72;0;2;1;6;1;4;6;20240124;65;114.3;77.48;5.7;87.59;1.5977807820682464;127;-999;-999;-999;-999
4758;193;4;4;4;4;1;4;4.22;3.59;0.35;55.31;0;-999;41.24;0;2;4;1;4;1;5;20241017;15;114.3;71.6;5.58;80.89;0.3174107559063981;83;-999;-999;-999;-999
4759;185;1;2;2;2;1;1;3.95;3.56;-0.21;53.83;0;-999;81.6;0;3;4;7;2;3;8;20241018;107;114.3;72.08;5.59;83.5;0.4169517183061756;86;-999;-999;-999;-999
4760;177;1;1;3;4;2;1;4.9;4.69;-0.5;54.51;0;-999;52.73;0;1;3;1;4;1;2;20240711;10;114.3;62.0;5.12;70.35;-1.2889071275253114;0;-999;-999;-999;-999
4761;147;2;2;1;1;2;1;5.27;3.98;-0.23;54.56;0;-999;77.95;0;3;2;7;1;2;9;20240614;112;114.3;68.51;5.52;77.88;-0.3676652794332495;46;-999;-999;-999;-999
4762;196;2;3;1;1;2;2;4.97;4.2;-0.21;54.02;0;-999;53.79;0;1;4;8;1;3;1;20241108;119;114.3;71.83;5.42;81.57;0.6199372102586651;83;-999;-999;-999;-999
4764;198;2;2;4;4;1;1;3.68;3.8;-0.59;54.3;0;-999;61.7;0;3;1;8;1;2;8;20240106;140;114.3;77.68;5.57;88.42;1.4513970138332788;132;-999;-999;-999;-999
4767;142;1;1;2;3;1;1;3.41;4.03;-0.03;54.41;0;-999;58.65;0;3;1;1;4;1;4;20240124;30;114.3;77.66;5.74;89.1;1.1800990967044722;132;-999;-999;-999;-999
4768;148;2;1;4;4;2;2;3.74;3.55;-0.42;54.81;0;-999;59.39;0;1;2;7;2;3;3;20240607;86;114.3;68.66;5.6;78.74;-0.17639048893955922;44;-999;-999;-999;-999
4769;176;2;3;1;1;2;2;5.43;3.45;-0.07;54.66;0;-999;69.99;0;3;1;1;4;1;8;20240219;27;114.3;77.47;5.79;88.04;1.2445079547278604;130;-999;-999;-999;-999
4771;119;1;1;1;2;1;1;4.45;3.44;-0.22;54.11;0;-999;33.41;0;3;1;7;1;3;8;20240123;106;114.3;77.64;5.63;87.71;1.3499042678570354;129;-999;-999;-999;-999
4773;139;2;1;2;3;1;3;4.68;3.43;-0.25;54.81;0;-999;81.44;0;3;1;1;4;1;4;20240225;31;114.3;77.64;5.52;87.93;1.7246467145385527;127;-999;-999;-999;-999
