ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
4618;140;3;4;2;1;4;3;4.08;3.47;0.09;0;-999;56.42;0;1;3;6;1;4;2;20240925;55;114.3;65.76;7.02;82.11;-1.1034876877610202;34;1;1;1;20200101
4619;178;2;2;1;1;1;4;5.34;2.93;0.27;0;-999;72.03;0;3;4;6;1;3;4;20241220;75;114.3;71.83;5.56;81.66;0.6745871503997185;97;1;1;1;20200101
4621;166;2;4;4;3;1;4;4.78;3.66;-0.3;0;-999;49.54;0;3;1;8;1;3;4;20240201;145;114.3;77.38;5.82;87.65;1.1996169324691364;144;1;1;1;20200101
4622;158;4;2;2;2;3;3;4.82;3.59;0.49;0;-999;81.34;0;2;1;8;1;3;5;20240309;128;114.3;77.66;5.93;87.57;1.5685040284212546;145;1;1;1;20200101
4623;172;4;2;2;2;4;4;3.74;3.42;-0.38;0;-999;49.53;0;2;3;6;1;3;7;20240816;63;114.3;61.97;5.15;70.54;-1.3337981497840357;0;1;1;1;20200101
4624;168;2;4;3;2;2;4;4.43;3.86;-0.43;0;-999;29.4;0;2;1;7;2;3;7;20240112;97;114.3;77.63;5.79;87.6;1.4357827452215493;147;1;1;1;20200101
4627;114;2;1;3;3;2;1;4.06;3.46;-0.09;0;-999;41.19;0;1;3;6;1;4;1;20240919;45;114.3;61.94;5.07;70.72;-1.4118694928426847;0;1;1;1;20200101
4628;139;4;2;3;4;4;4;4.41;3.99;0.32;0;-999;76.96;0;2;1;1;4;1;6;20240313;24;114.3;77.82;5.68;87.01;1.5372754911977955;152;1;1;1;20200101
4629;164;4;4;4;4;4;4;3.99;3.37;0.08;0;-999;45.69;0;2;3;8;2;2;6;20240725;136;114.3;61.85;5.2;71.55;-1.314280314019373;0;1;1;1;20200101
4630;191;3;1;4;4;3;1;4.34;3.53;-0.72;0;-999;59.84;0;1;3;8;1;3;3;20240910;120;114.3;61.96;5.1;70.25;-1.279148209642981;0;1;1;1;20200101
4631;181;3;3;2;2;2;2;4.24;4.15;0.46;0;-999;38.37;0;1;1;6;2;3;2;20240123;54;114.3;77.66;5.53;87.19;1.576311162727118;153;1;1;1;20200101
4632;127;2;2;1;1;2;3;4.08;3.5;-0.21;0;-999;21.76;0;3;3;1;4;1;8;20240703;27;114.3;62.05;5.08;71.58;-1.1698483293608715;0;1;1;1;20200101
4633;106;1;1;3;4;3;3;3.87;3.99;0.09;0;-999;83.61;0;1;2;1;4;1;2;20240505;12;114.3;68.45;5.61;78.97;-0.018296019245793854;67;1;1;1;20200101
4634;140;1;1;3;4;2;1;5.4;4.08;-0.21;0;-999;33.23;0;1;2;8;2;4;1;20240523;116;114.3;68.51;5.53;78.68;-0.17248692178662614;69;1;1;1;20200101
4636;178;2;3;1;1;1;2;4.91;3.71;-0.62;0;-999;33.95;0;1;1;6;1;4;3;20240313;48;114.3;77.69;5.7;87.58;1.453348797409746;150;1;1;1;20200101
4637;168;1;1;3;3;2;2;5.06;3.36;0.07;0;-999;36.08;0;3;4;7;1;2;9;20241112;113;114.3;71.97;5.47;81.07;0.5945640237646036;93;1;1;1;20200101
4638;134;1;2;2;2;1;3;4.84;4.38;-0.05;0;-999;71.27;0;3;2;8;1;3;9;20240403;148;114.3;68.36;5.6;77.22;-0.34229209293918933;64;1;1;1;20200101
4640;179;2;3;2;2;2;4;4.7;3.54;0.16;0;-999;82.09;0;2;3;1;4;1;5;20240812;14;114.3;62.01;5.16;70.43;-1.2654857246077171;0;1;1;1;20200101
4641;156;2;1;3;3;1;1;4.65;3.23;0.2;0;-999;63.19;0;1;4;1;4;1;1;20241104;4;114.3;71.9;5.54;82.63;0.5203962478588863;95;1;1;1;20200101
4642;115;1;3;3;3;3;1;3.71;3.08;-0.18;0;-999;48.93;0;1;2;8;1;4;3;20240403;121;114.3;68.37;5.65;79.41;-0.21152259331595136;69;1;1;1;20200101
4643;147;4;3;3;3;2;1;4.68;3.31;0.11;0;-999;45.12;0;1;3;8;1;3;1;20240714;116;114.3;62.19;5.03;70.41;-1.189366165125534;0;1;1;1;20200101
4644;112;3;3;4;4;4;3;4.29;3.24;-0.2;0;-999;26.94;0;2;1;8;1;4;6;20240218;136;114.3;77.7;5.7;88.44;1.44554166310388;150;1;1;1;20200101
4645;175;2;1;3;3;4;2;5.29;4.03;0.22;0;-999;28.6;0;2;1;7;1;2;6;20240317;101;114.3;77.71;5.77;87.57;1.3577114021629015;147;1;1;1;20200101
4646;173;3;2;2;2;2;2;3.9;3.3;0.32;0;-999;58.17;0;3;4;8;2;2;8;20241104;140;114.3;72.07;5.38;81.67;0.5769979715764069;101;1;1;1;20200101
4647;121;1;1;3;3;1;2;5.01;3.02;-0.25;0;-999;35.68;0;1;4;6;1;2;2;20241003;55;114.3;71.97;5.51;81.86;0.5965158073410695;98;1;1;1;20200101
4648;174;1;1;2;3;1;1;4.22;2.96;0.34;0;-999;32.69;0;1;1;1;4;1;3;20240218;8;114.3;77.72;5.86;87.68;1.3030614620218468;149;1;1;1;20200101
4649;182;2;2;4;4;2;2;3.19;3.3;-0.9;0;-999;84.93;0;1;2;8;1;2;3;20240420;120;114.3;68.55;5.49;77.66;-0.23494399623354567;71;1;1;1;20200101
4650;100;1;1;3;3;1;3;4.11;2.88;0.09;0;-999;22.58;0;3;1;7;1;3;8;20240326;105;114.3;70.85;6.67;86.03;0.09490742818924736;88;1;1;1;20200101
4651;132;1;4;4;4;3;3;3.63;3.65;-0.14;0;-999;56.24;0;3;4;8;2;4;8;20241128;140;114.3;71.88;5.49;81.11;0.4852641434824941;100;1;1;1;20200101
4652;114;2;1;3;4;1;3;3.79;3.69;-0.2;0;-999;84.97;0;3;4;1;4;1;4;20241101;29;114.3;71.84;5.68;81.25;0.43256598691790654;97;1;1;1;20200101
4653;102;3;1;1;2;3;4;4.04;3.97;-0.22;0;-999;51.45;0;1;4;7;1;2;3;20241114;87;114.3;72.12;5.39;81.56;0.6453103967527253;105;1;1;1;20200101
4654;124;1;3;1;1;2;4;3.73;3.03;0.05;0;-999;38.2;0;3;4;8;1;3;8;20241125;143;114.3;71.88;5.64;81.95;0.5691908372705421;102;1;1;1;20200101
4655;193;1;1;4;4;1;2;3.99;3.28;-0.08;0;-999;29.16;0;3;1;6;2;4;8;20240124;71;114.3;77.49;5.8;88.01;1.4631077152920766;149;1;1;1;20200101
4656;192;2;4;1;1;4;4;5.33;3.99;0.01;0;-999;54.68;0;2;1;7;1;4;5;20240308;95;114.3;77.67;5.65;88.57;1.5489861926565904;151;1;1;1;20200101
4657;102;1;1;2;2;2;3;3.5;3.59;-0.5;0;-999;73.93;0;3;3;1;4;1;9;20240917;33;114.3;62.01;5.08;72.1;-1.1034876877610202;1;1;1;1;20200101
4659;190;1;3;3;3;3;1;4.9;3.87;0.3;0;-999;54.66;0;1;2;6;1;3;1;20240506;44;114.3;68.59;5.45;77.9;-0.05147634004572016;68;1;1;1;20200101
4660;195;4;1;4;4;1;1;4.09;3.07;-0.01;0;-999;31.89;0;3;3;6;1;2;9;20240709;79;114.3;62.05;5.23;70.72;-1.3162320975958388;0;1;1;1;20200101
4661;187;2;3;3;3;2;1;4.82;3.23;-0.37;0;-999;36.24;0;1;3;6;1;4;3;20240809;49;114.3;61.94;5.12;70.65;-1.3806409556192243;0;1;1;1;20200101
4663;102;1;3;1;1;2;1;4.45;3.54;-0.52;0;-999;52.73;0;3;4;8;1;4;9;20241006;151;114.3;71.85;5.74;81.94;0.3505910767063244;96;1;1;1;20200101
4666;132;4;4;3;3;4;4;3.11;4.42;-0.11;0;-999;68.28;0;2;2;7;2;4;6;20240526;102;114.3;68.41;5.64;78.75;-0.22518507835121507;67;1;1;1;20200101
4667;129;1;2;3;3;2;2;3.98;3.33;-0.18;0;-999;81.5;0;3;4;8;1;2;4;20241012;147;114.3;71.88;5.72;82.56;0.29594113656526966;98;1;1;1;20200101
4669;195;3;2;2;2;4;3;3.71;3.57;-0.07;0;-999;47.86;0;1;2;7;1;4;1;20240621;81;114.3;67.58;6.07;77.98;-1.183510814396135;59;1;1;1;20200101
4670;123;1;2;1;1;2;4;4.27;4.24;-0.09;0;-999;37.65;0;3;2;1;4;1;4;20240520;29;114.3;68.56;5.58;78.73;-0.4106045181155064;74;1;1;1;20200101
4671;159;4;4;2;1;4;3;4.06;4.0;0.11;0;-999;53.49;0;2;4;8;1;3;6;20241207;136;114.3;72.09;5.73;83.19;0.35254286028279025;100;1;1;1;20200101
4673;129;2;2;1;1;2;1;3.75;3.16;0.38;0;-999;52.0;0;3;1;7;1;2;4;20240110;109;114.3;77.63;5.41;87.13;1.6387682371740389;154;1;1;1;20200101
4674;124;1;4;2;1;1;3;5.15;3.81;-0.32;0;-999;52.8;0;1;2;7;1;2;1;20240413;83;114.3;68.41;5.57;77.49;-0.37156884658618256;65;1;1;1;20200101
4675;162;4;2;2;2;2;2;3.92;4.76;-0.05;0;-999;43.27;0;1;1;1;4;1;2;20240227;11;114.3;77.62;5.6;88.08;1.7109842295032904;146;1;1;1;20200101
4676;194;4;2;4;4;1;3;4.17;2.88;-0.06;0;-999;57.41;0;1;1;7;1;4;2;20240313;89;114.3;77.64;5.9;88.66;1.4982398196684703;150;1;1;1;20200101
4680;127;1;1;3;4;1;2;4.69;3.77;-0.47;0;-999;75.37;0;3;4;1;4;1;4;20241010;30;114.3;71.78;5.52;81.38;0.3857231810827165;101;1;1;1;20200101
4681;166;3;4;2;1;2;1;4.52;4.17;-0.08;0;-999;43.57;0;1;3;1;4;1;3;20240820;5;114.3;61.87;5.3;71.66;-1.5114104552424623;0;1;1;1;20200101
4682;129;3;1;4;4;1;3;5.41;2.68;0.24;0;-999;58.77;0;2;3;8;1;3;6;20240907;136;114.3;62.02;5.2;71.49;-1.314280314019373;0;1;1;1;20200101
4683;129;3;3;2;1;4;1;3.92;3.37;-0.01;0;-999;53.14;0;2;1;8;1;2;6;20240211;136;114.3;77.33;5.69;87.33;1.5060469539743335;146;1;1;1;20200101
4684;181;4;3;4;4;3;1;4.45;4.18;-0.17;0;-999;52.59;0;1;2;6;1;2;3;20240413;50;114.3;68.49;5.64;77.69;-0.48672407759768965;66;1;1;1;20200101
4685;140;3;4;3;3;4;3;4.35;3.12;-0.44;0;-999;41.92;0;2;1;6;1;2;7;20240210;60;114.3;77.51;5.76;88.5;1.3050132455983114;150;1;1;1;20200101
4686;102;1;3;3;3;3;4;3.79;3.95;-0.3;0;-999;47.79;0;1;3;6;2;4;2;20240923;52;114.3;63.22;5.97;82.63;-1.152282277172676;12;1;1;1;20200101
4687;141;1;3;4;3;1;1;3.06;3.66;-0.09;0;-999;64.22;0;3;2;6;1;2;4;20240616;73;114.3;68.5;5.8;77.6;-0.33253317505685737;73;1;1;1;20200101
4688;115;3;2;1;1;2;2;4.15;4.03;-0.17;0;-999;40.4;0;3;2;6;1;3;8;20240626;68;114.3;63.44;5.99;76.59;-1.308424963289974;17;1;1;1;20200101
4689;114;1;2;1;1;3;4;5.18;3.84;0.47;0;-999;53.59;0;2;1;7;1;3;5;20240111;92;114.3;77.8;5.7;87.38;1.6094914835270442;151;1;1;1;20200101
4690;163;1;1;2;3;3;2;5.17;3.45;-0.3;0;-999;68.95;0;3;2;8;2;4;8;20240509;143;114.3;68.71;5.55;78.66;-0.25836539915114;71;1;1;1;20200101
4692;163;1;3;3;2;3;3;4.28;3.41;-0.51;0;-999;72.87;0;1;2;8;1;2;3;20240419;121;114.3;68.54;5.69;78.97;-0.5062419133623522;71;1;1;1;20200101
4693;168;2;2;2;2;2;1;3.64;2.31;0.14;0;-999;84.33;0;3;4;7;1;4;8;20241019;106;114.3;71.61;5.53;81.99;0.33302502451812765;93;1;1;1;20200101
4694;115;1;1;3;3;2;3;3.42;3.67;-0.32;0;-999;27.26;0;3;1;8;2;3;9;20240306;149;114.3;77.51;5.8;87.79;1.515805871856667;143;1;1;1;20200101
4695;167;4;4;1;1;2;2;5.62;3.59;-0.25;0;-999;23.79;0;1;3;1;4;1;2;20240925;11;114.3;65.73;7.03;79.97;-1.2654857246077171;39;1;1;1;20200101
4696;167;3;3;1;1;2;2;5.71;2.95;-0.87;0;-999;58.96;0;1;2;8;1;2;1;20240601;117;114.3;68.52;5.66;78.09;-0.676047084514914;68;1;1;1;20200101
4697;142;1;1;2;3;3;4;3.87;3.16;-0.15;0;-999;57.8;0;1;1;7;1;3;2;20240315;89;114.3;77.57;5.85;88.66;1.4982398196684703;148;1;1;1;20200101
4698;187;2;2;3;3;2;2;4.67;3.16;-0.78;0;-999;54.71;0;1;2;8;1;2;1;20240607;117;114.3;68.44;5.56;78.09;-0.393038465927311;69;1;1;1;20200101
4699;177;1;2;1;1;4;2;3.37;3.54;-0.68;0;-999;44.18;0;3;4;1;4;1;8;20241126;25;114.3;71.72;5.69;84.5;0.41499993472970975;96;1;1;1;20200101
4700;193;2;2;4;4;4;1;3.55;3.66;0.2;0;-999;70.31;0;1;3;8;1;4;1;20240827;119;114.3;61.98;5.19;70.3;-1.2381607545371898;0;1;1;1;20200101
4701;188;1;2;2;2;3;4;4.12;3.59;-0.29;0;-999;20.52;0;2;3;1;4;1;6;20240903;22;114.3;61.95;5.08;70.45;-1.2557268067253866;0;1;1;1;20200101
4703;130;3;4;4;4;2;4;5.39;3.56;-0.28;0;-999;79.52;0;2;4;7;2;2;5;20241105;94;114.3;71.82;5.59;80.91;0.4598909569884339;97;1;1;1;20200101
4704;106;1;3;2;2;3;1;4.21;3.74;0.07;0;-999;38.41;0;3;1;1;4;1;8;20240310;28;114.3;77.55;5.6;88.05;1.6094914835270442;146;1;1;1;20200101
4705;115;1;2;2;2;1;4;5.18;3.61;0.11;0;-999;39.79;0;3;1;6;1;3;8;20240109;70;114.3;77.68;5.57;87.21;1.390891722962828;151;1;1;1;20200101
4706;148;3;4;4;4;2;3;4.57;4.0;-0.43;0;-999;61.49;0;2;2;8;1;3;5;20240605;130;114.3;68.33;5.51;77.4;-0.221281511198282;65;1;1;1;20200101
4708;168;2;2;1;1;2;1;4.3;3.3;-0.27;0;-999;36.5;0;3;4;7;2;4;8;20241103;104;114.3;71.9;5.81;81.62;0.4833123599060282;96;1;1;1;20200101
4709;145;1;4;4;3;3;2;5.4;3.46;-0.28;0;-999;69.32;0;2;2;8;2;4;6;20240520;138;114.3;68.6;5.65;78.15;-0.10612628018677492;69;1;1;1;20200101
4710;173;3;4;3;3;3;4;5.59;4.56;0.05;0;-999;45.66;0;2;1;6;2;3;5;20240219;58;114.3;77.91;5.53;88.0;1.6387682371740389;151;1;1;1;20200101
4711;107;2;4;1;1;1;2;5.4;3.54;0.5;0;-999;26.04;0;3;2;7;2;4;4;20240518;110;114.3;68.53;5.48;78.48;-0.39694203308024273;64;1;1;1;20200101
4712;180;3;3;4;4;1;2;4.91;3.66;-0.85;0;-999;44.84;0;2;2;7;1;3;6;20240628;103;114.3;61.86;4.99;69.84;-1.320135664748772;0;1;1;1;20200101
4713;174;3;2;2;2;1;1;4.33;4.29;-0.43;0;-999;68.94;0;1;2;6;1;4;3;20240614;49;114.3;68.58;5.43;79.48;-0.0768495265397803;63;1;1;1;20200101
4714;138;3;2;3;3;4;3;3.21;3.83;-0.15;0;-999;32.68;0;2;2;6;1;2;5;20240602;58;114.3;68.47;5.63;77.92;-0.6233489279503266;71;1;1;1;20200101
4717;180;2;3;4;3;3;1;3.77;2.99;-0.41;0;-999;55.42;0;2;2;7;1;2;6;20240603;102;114.3;68.59;5.47;79.73;-0.14906551886903183;67;1;1;1;20200101
4718;135;1;1;1;1;2;1;2.9;3.24;0.27;0;-999;77.17;0;3;1;8;1;3;9;20240125;151;114.3;77.83;5.68;88.21;1.3167239470571093;151;1;1;1;20200101
4719;174;3;4;1;1;2;2;3.77;3.88;0.25;0;-999;25.29;0;1;4;6;1;4;2;20241022;53;114.3;71.94;5.49;81.1;0.575046187999941;99;1;1;1;20200101
4720;128;2;2;4;4;1;1;4.18;3.3;0.16;0;-999;25.6;0;3;1;1;4;1;4;20240312;32;114.3;77.61;5.74;88.11;1.5099505211272681;148;1;1;1;20200101
4721;154;3;1;1;2;2;3;3.45;2.9;-0.39;0;-999;44.23;0;3;4;6;1;4;8;20241021;71;114.3;71.85;5.62;81.99;0.4345177704943724;99;1;1;1;20200101
4722;136;1;1;1;1;1;4;3.74;2.53;0.28;0;-999;30.95;0;3;2;7;1;3;4;20240602;111;114.3;68.41;5.66;78.09;-0.29544928710399937;70;1;1;1;20200101
4723;131;2;4;2;1;4;3;5.19;3.3;-0.74;0;-999;29.61;0;2;2;8;1;4;7;20240621;132;114.3;67.86;5.77;78.29;-0.8595147407027409;56;1;1;1;20200101
4724;161;1;4;3;3;3;3;4.21;3.0;0.05;0;-999;33.15;0;1;3;7;1;3;1;20240921;80;114.3;61.92;5.27;70.11;-1.2986660454076435;0;1;1;1;20200101
4725;140;3;2;2;2;2;4;3.01;3.92;-0.71;0;-999;62.52;0;1;4;7;1;2;1;20241125;82;114.3;71.96;5.52;81.05;0.65311753105859;99;1;1;1;20200101
4727;121;3;4;3;2;1;4;3.97;4.41;-0.72;0;-999;73.41;0;2;4;6;1;3;6;20241104;64;114.3;71.95;5.62;81.43;0.3564464274357233;97;1;1;1;20200101
4728;154;2;3;3;3;2;3;3.8;3.28;-0.58;0;-999;51.25;0;1;4;1;4;1;3;20241004;5;114.3;71.91;5.67;81.96;0.20420730847135687;95;1;1;1;20200101
4729;125;2;3;2;2;3;4;3.01;3.44;-0.29;0;-999;59.68;0;1;3;6;2;2;3;20240808;51;114.3;61.93;5.07;70.71;-1.3279427990546366;0;1;1;1;20200101
4730;172;2;1;3;4;2;4;4.87;3.06;0.07;0;-999;69.26;0;3;4;8;1;4;4;20241224;146;114.3;74.8;6.35;87.04;0.323266106635797;127;1;1;1;20200101
4731;190;3;1;2;3;2;2;3.84;3.42;-0.17;0;-999;72.12;0;3;4;6;1;2;4;20241218;72;114.3;71.93;5.42;81.09;0.5145408971294873;100;1;1;1;20200101
4732;149;1;3;1;1;2;2;4.95;2.6;-0.48;0;-999;30.29;0;3;1;6;2;4;4;20240323;74;114.3;74.15;7.14;86.63;-0.12759589952790337;117;1;1;1;20200101
4733;154;4;4;2;1;4;4;5.68;2.91;0.18;0;-999;37.53;0;1;3;7;1;3;2;20240908;89;114.3;61.92;5.1;70.27;-1.230353620231325;0;1;1;1;20200101
4734;159;3;1;2;3;1;4;4.14;3.61;-0.27;0;-999;30.67;0;1;2;7;2;4;1;20240512;82;114.3;68.45;5.54;78.06;-0.5179526148211501;68;1;1;1;20200101
4735;172;3;4;1;1;4;3;5.96;4.0;-0.21;0;-999;30.92;0;2;4;6;1;3;6;20241115;64;114.3;71.83;5.79;81.2;0.4637945241413656;98;1;1;1;20200101
4736;125;2;2;3;3;3;4;6.01;2.57;-0.39;0;-999;58.32;0;2;3;7;1;3;6;20240919;103;114.3;61.95;5.09;71.67;-1.236208970960724;0;1;1;1;20200101
4737;168;1;1;4;4;1;2;4.03;3.62;-0.15;0;-999;84.6;0;3;4;1;4;1;9;20241217;33;114.3;71.73;5.75;80.37;0.007077167248267682;99;1;1;1;20200101
4738;105;2;1;4;4;1;1;5.09;3.21;-0.28;0;-999;68.74;0;1;1;1;4;1;1;20240112;1;114.3;77.65;5.71;88.07;1.4045542079980902;151;1;1;1;20200101
4739;158;3;3;4;4;1;1;3.52;3.4;-0.09;0;-999;46.45;0;3;1;8;1;2;8;20240116;143;114.3;77.69;5.58;88.02;1.621202184985842;152;1;1;1;20200101
4740;145;1;4;3;3;4;2;4.66;4.11;-0.53;0;-999;81.45;0;2;2;7;1;2;7;20240410;98;114.3;68.42;5.53;78.03;-0.12954768310436923;69;1;1;1;20200101
4741;122;3;4;3;2;3;3;4.21;3.49;0.05;0;-999;39.65;0;2;1;1;4;1;6;20240203;21;114.3;77.61;5.91;86.76;1.3947952901157596;148;1;1;1;20200101
4742;108;3;4;4;4;4;4;4.64;2.56;0.22;0;-999;21.55;0;2;4;1;4;1;7;20241027;20;114.3;71.78;5.57;81.29;0.19835195774195796;95;1;1;1;20200101
4744;107;2;4;1;1;2;2;4.55;3.62;0.4;0;-999;78.24;0;2;4;7;1;2;5;20241110;94;114.3;71.83;5.49;82.96;0.36230177816512227;97;1;1;1;20200101
4745;188;2;1;1;2;1;2;3.57;4.23;0.33;0;-999;81.23;0;1;2;1;4;1;1;20240515;1;114.3;68.53;5.66;77.47;-0.5921203907268661;70;1;1;1;20200101
4746;128;4;4;4;4;4;3;4.15;3.88;0.31;0;-999;31.2;0;2;3;6;2;4;5;20240717;59;114.3;62.04;5.13;70.11;-1.4021105749603542;0;1;1;1;20200101
4747;169;1;1;2;3;2;4;2.99;4.52;-0.32;0;-999;54.84;0;3;2;7;1;4;9;20240512;112;114.3;68.43;5.59;77.9;-0.28569036922166735;68;1;1;1;20200101
4748;116;2;3;1;1;2;4;2.82;3.0;-0.12;0;-999;81.76;0;3;1;1;4;1;4;20240204;32;114.3;77.57;5.76;87.23;1.246459738304325;146;1;1;1;20200101
4750;149;4;3;4;4;2;3;5.15;3.6;0.22;0;-999;45.49;0;2;1;6;2;4;7;20240315;61;114.3;77.84;5.44;86.76;1.7363574159973505;155;1;1;1;20200101
4751;175;2;3;1;1;1;2;4.12;3.37;0.27;0;-999;54.0;0;3;2;8;1;3;8;20240503;142;114.3;68.52;5.69;76.91;-0.40670095096257475;70;1;1;1;20200101
4752;178;1;1;1;1;2;1;4.41;3.0;-0.4;0;-999;77.07;0;1;4;8;2;4;3;20241102;121;114.3;72.04;5.55;82.31;0.5965158073410695;100;1;1;1;20200101
4754;130;4;2;4;4;1;1;4.67;2.79;0.02;0;-999;68.71;0;1;1;1;4;1;1;20240128;4;114.3;77.69;5.83;88.74;1.4045542079980902;145;1;1;1;20200101
4755;187;2;3;3;3;2;2;4.49;3.01;-0.14;0;-999;67.29;0;1;2;8;1;4;1;20240521;116;114.3;68.47;5.64;77.92;-0.09246379515151124;72;1;1;1;20200101
4757;143;3;4;2;1;3;2;4.82;3.37;0.14;0;-999;28.72;0;2;1;6;1;4;6;20240124;65;114.3;77.48;5.7;87.59;1.5977807820682464;149;1;1;1;20200101
4758;193;4;4;4;4;1;4;4.22;3.59;0.35;0;-999;41.24;0;2;4;1;4;1;5;20241017;15;114.3;71.6;5.58;80.89;0.3174107559063981;98;1;1;1;20200101
4759;185;1;2;2;2;1;1;3.95;3.56;-0.21;0;-999;81.6;0;3;4;7;2;3;8;20241018;107;114.3;72.08;5.59;83.5;0.4169517183061756;98;1;1;1;20200101
4760;177;1;1;3;4;2;1;4.9;4.69;-0.5;0;-999;52.73;0;1;3;1;4;1;2;20240711;10;114.3;62.0;5.12;70.35;-1.2889071275253114;0;1;1;1;20200101
4761;147;2;2;1;1;2;1;5.27;3.98;-0.23;0;-999;77.95;0;3;2;7;1;2;9;20240614;112;114.3;68.51;5.52;77.88;-0.3676652794332495;69;1;1;1;20200101
4762;196;2;3;1;1;2;2;4.97;4.2;-0.21;0;-999;53.79;0;1;4;8;1;3;1;20241108;119;114.3;71.83;5.42;81.57;0.6199372102586651;98;1;1;1;20200101
4764;198;2;2;4;4;1;1;3.68;3.8;-0.59;0;-999;61.7;0;3;1;8;1;2;8;20240106;140;114.3;77.68;5.57;88.42;1.4513970138332788;151;1;1;1;20200101
4767;142;1;1;2;3;1;1;3.41;4.03;-0.03;0;-999;58.65;0;3;1;1;4;1;4;20240124;30;114.3;77.66;5.74;89.1;1.1800990967044722;149;1;1;1;20200101
4768;148;2;1;4;4;2;2;3.74;3.55;-0.42;0;-999;59.39;0;1;2;7;2;3;3;20240607;86;114.3;68.66;5.6;78.74;-0.17639048893955922;72;1;1;1;20200101
4769;176;2;3;1;1;2;2;5.43;3.45;-0.07;0;-999;69.99;0;3;1;1;4;1;8;20240219;27;114.3;77.47;5.79;88.04;1.2445079547278604;142;1;1;1;20200101
4771;119;1;1;1;2;1;1;4.45;3.44;-0.22;0;-999;33.41;0;3;1;7;1;3;8;20240123;106;114.3;77.64;5.63;87.71;1.3499042678570354;156;1;1;1;20200101
4773;139;2;1;2;3;1;3;4.68;3.43;-0.25;0;-999;81.44;0;3;1;1;4;1;4;20240225;31;114.3;77.64;5.52;87.93;1.7246467145385527;150;1;1;1;20200101
4774;159;1;2;4;4;3;4;3.47;3.6;-0.12;0;-999;76.63;0;3;2;7;1;4;8;20240626;107;114.3;63.67;5.85;76.94;-0.9610074866789843;17;1;1;1;20200101
4775;175;1;1;1;1;1;1;5.46;2.89;-0.79;0;-999;26.62;0;3;2;1;4;1;4;20240419;32;114.3;68.36;5.49;78.37;-0.3442438765156552;66;1;1;1;20200101
4776;168;3;2;2;2;2;2;5.17;3.19;0.26;0;-999;62.72;0;2;2;6;2;3;7;20240426;61;114.3;68.41;5.56;78.48;-0.11002984733970661;67;1;1;1;20200101
4777;121;1;1;4;4;3;1;3.34;3.26;-0.18;0;-999;61.15;0;3;3;6;2;2;4;20240906;75;114.3;61.9;5.13;71.01;-1.1971732994313988;0;1;1;1;20200101
4778;181;2;3;4;4;3;1;2.95;3.99;0.1;0;-999;38.66;0;2;3;7;2;2;7;20240811;96;114.3;62.1;5.1;70.6;-1.187414381549068;0;1;1;1;20200101
4779;153;1;3;2;2;1;4;3.6;3.53;-0.2;0;-999;78.88;0;3;4;6;1;4;4;20241015;72;114.3;72.09;5.42;82.44;0.65311753105859;99;1;1;1;20200101
4780;143;3;2;3;3;2;4;5.53;3.18;0.11;0;-999;64.01;0;1;4;1;4;1;2;20241009;9;114.3;72.07;5.75;81.94;0.5867568894587388;99;1;1;1;20200101
4781;188;1;2;2;3;1;1;3.7;3.48;-0.03;0;-999;78.29;0;3;3;8;1;4;9;20240928;150;114.3;69.42;6.97;81.53;-1.2010768665843319;76;1;1;1;20200101
4784;115;3;1;1;2;3;4;4.2;3.67;0.48;0;-999;64.43;0;2;1;7;1;4;6;20240313;102;114.3;77.58;5.6;87.82;1.7285502816914844;150;1;1;1;20200101
4785;190;1;2;2;3;1;1;4.53;2.35;0.53;0;-999;38.63;0;1;2;8;1;2;3;20240613;121;114.3;68.44;5.58;78.69;-0.07294595938684861;69;1;1;1;20200101
4786;174;1;1;1;2;1;2;3.31;3.67;0.05;0;-999;59.72;0;3;4;8;2;4;8;20241204;142;114.3;71.73;5.67;81.4;0.2334840621183501;101;1;1;1;20200101
4787;111;3;3;1;1;2;3;4.56;3.29;-0.13;0;-999;39.79;0;2;4;8;1;3;5;20241112;131;114.3;71.86;5.67;82.17;0.3076518380240675;96;1;1;1;20200101
4788;105;3;3;2;2;1;1;3.41;3.31;0.0;0;-999;35.61;0;3;1;1;4;1;4;20240220;29;114.3;77.81;5.4;86.61;1.297206111292448;155;1;1;1;20200101
4789;115;3;4;3;2;4;3;4.24;4.47;-0.12;0;-999;39.01;0;2;3;8;1;3;5;20240727;129;114.3;62.06;5.13;70.33;-1.308424963289974;0;1;1;1;20200101
4790;158;3;4;4;2;3;1;4.12;3.88;0.2;0;-999;25.19;0;2;1;7;1;2;5;20240323;93;114.3;74.14;7.3;87.31;-0.22908864550414676;120;1;1;1;20200101
4791;108;3;3;1;1;4;2;3.61;3.84;0.07;0;-999;29.31;0;1;2;1;4;1;2;20240520;9;114.3;68.45;5.73;77.85;-0.4730615925624259;67;1;1;1;20200101
