ID_Animal;Local / Fazenda;Tabela de Origem;Variável Ausente (NaN);Ação do Sistema
4742;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4744;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4745;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4746;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4747;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4748;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4750;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4751;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4752;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4754;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4755;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4757;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4758;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4759;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4760;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4761;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4762;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4764;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4767;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4768;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4769;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4771;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4773;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4774;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4775;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4776;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4777;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4778;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4779;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4780;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4781;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4784;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4785;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4786;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4787;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4788;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4789;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4790;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4791;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4792;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4793;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4794;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4795;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4796;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4797;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4798;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4799;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4800;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4801;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4802;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4803;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4805;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4806;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4807;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4808;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4809;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4813;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4814;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4816;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4817;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4818;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4819;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4820;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4822;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4824;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4825;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4826;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4827;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4828;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4829;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4830;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4832;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4833;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4834;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4835;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4836;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4837;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4838;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4840;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4841;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4842;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4843;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4844;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4845;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4846;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4847;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4848;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4849;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4850;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4851;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4853;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4854;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4855;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4856;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4857;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4858;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4859;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4861;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4862;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4864;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4865;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4867;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4868;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4869;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4870;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4871;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4872;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4874;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4875;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4876;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4877;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4878;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4880;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4881;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4883;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4884;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4885;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4886;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4887;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4888;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4889;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4890;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4891;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4892;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4893;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4894;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4895;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4896;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4897;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4900;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4901;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4902;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4903;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4904;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4906;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4907;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4908;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4909;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4910;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4911;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4912;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4913;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4914;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4915;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4916;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4917;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4918;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4919;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4921;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4923;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4924;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4925;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4926;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4928;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4929;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4931;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4932;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4933;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4934;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4935;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4936;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4937;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4938;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4940;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4941;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4942;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4943;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4944;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4945;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4946;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4947;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4948;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4950;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4951;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4952;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4953;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4954;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4955;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4956;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4957;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4958;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4959;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4960;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4961;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4962;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4963;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4964;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4965;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4966;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4967;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4968;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
4969;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
